Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020
Thailand,THA,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/th/flat/64.png,69428524,69.4285202,0,0,0,0,0,0,0,0,0,0,.4285714328,.4285714328,.4285714328,.571428597,.6428571343,.7857142687,1.071428537,.6904761791,.7380952239,.7770562768,.7484848499,.6974644661,.5680001378,.2952728868,.2524157465,.2170415968,.1828424633,.0714138895,.0542159937,.043102771,.0324576795,.0290434826,.0194688123,.0185679104,.017280627,.0140703544,.0117907189,.0094487984,.0092259487,.0077461982,.005258821,.0050759246,.0050759246,.0050759246,.0078770453,.0142709827,.0130805066,.0117068803,.0103199175,.0103199175,.0103199175,.0075187972,0,.0047619049,.0047619049,.0047619049,.0090909097,.0090909097,.0090909097,.0090909097,.0043290043,.0043290043,.0043290043,0,0,0,0,0,0,0,0,0,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,.0079365084,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TGO,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/tg/flat/64.png,7889094,7.889093876,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,0,0,0,0,0,0,.2857142985,.2857142985,.2857142985,.2857142985,.3142857254,.3142857254,.3142857254,.0285714287,.0285714287,.0285714287,.0285714287,0,0,.0285714287,.1238095239,.1238095239,.1238095239,.1238095239,.1238095239,.1238095239,.095238097,0,.0714285746,.0714285746,.2142857164,.2142857164,.2142857164,.2142857164,.2142857164,.1428571492,.1428571492,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,0,0,0,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,.0285714287,0,0,0,0,0,0,0,0,0,0,0,.012987013,.012987013,.0487012975,.0487012975,.0844155848,.0844155848,.0844155848,.0714285746,.0714285746,.0595238097,.0595238097,.0238095243,.0238095243,.0238095243,.055555556,.0714285746,.0476190485,.065476194,.065476194,.1226190478,.1430272162,.1112811789,.095408164,.095408164,.0877551064,.0877551064,.0306122471,.0102040824,.0102040824,.0102040824,.0102040824,0,0,0,0,0,0,0,0,0,.0204081647,.0204081647,.0333951786,.0452999398,.0452999398,.0691094622,.0691094622,.0691094622,.0766282603,.0804479718,.075036712,.075036712,.0512271896,.0512271896,.054628551,.0471097529,.0303030312,.1666666716,.1666666716,.1666666716,.1666666716,.1428571492,.1428571492,.1428571492,.0476190485,.0476190485,.0619047619,.0619047619,.0904761925,.0976190493,.0976190493,.0500000007,.0500000007,.0357142873,.0357142873,.0071428572,.0084033618,.0084033618,.0084033618,.0084033618,.0084033618,.0084033618,.0084033618,.0102040824,.0181405898,.0181405898,.0181405898,.0181405898,.0181405898,.0181405898,.0079365084,0,.0057142857,.0057142857,.0057142857
Chad,TCD,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/td/flat/64.png,15477751,15.47775078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2857142985,.2857142985,.7142857313,.7142857313,1.428571463,1.428571463,1.428571463,2.142857075,2.142857075,2.071428537,2.214285612,1.571428537,1.571428537,1.571428537,1.857142806,2.142857075,2.357142925,2.255102158,2.231292486,2.659863949,2.659863949,1.445578218,1.302721143,.7380952239,.6972789168,.6561533809,.227581948,.3704390824,.3017059267,.444563061,.4394815266,.4394815266,.4329880178,.4329880178,.4329880178,.4302926064,.1445783079,.1428571492,.1527093649,.1558149457,.1558149457,.0218863785,.0273808837,.0345237404,.0345237404,.0246715248,.0215659346,.0268569402,.0179283675,.0234228745,.0162800159,.0162800159,.0162800159,.0162800159,.0109890113,.0109890113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.2142857164,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,0,0,.1428571492,.1428571492,.1714285761,.1714285761,.200000003,.3428571522,.3428571522,.200000003,.200000003,.1714285761,.1714285761,.2857142985,.1428571492,.2857142985,.3333333433,.3333333433,.337797612,.4806547761,.337797612,.337797612,.1949404776,.1473214328,.1473214328,.1785714328,.0357142873,.0357142873,.0357142873,.0357142873,.096938774,.096938774,.0612244904,.0612244904
Syria,SYR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/sy/flat/64.png,16906283,16.90628242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,.0357142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,.1428571492,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.1428571492,.2040816396,.3469387889,.3469387889,.3469387889,.3469387889,.4897959232,.4897959232,.4285714328,.3142857254,.3380952477,.4809523821,.4809523821,.2282051295,.2282051295,.2282051295,.243589744,.2483516484,.1156985909,.1382549852,.1052879468,.1195736602,.1338593811,.1103114933,.0817400664,.0715359822,.1918367296,.2048237473,.1905380338,.3191094697,.3111236691,.3111236691,.3261612654,.1833041161,.1703170985,.4560313821,.5988885164,.5864661932,.5944026709,.5793650746,.5917874575,.6096445918,.3389678895,.0780983269,.1019078493,.1296856254,.1607415229,.1755300462,.16519171,.1625764668,.157436192,.1449048519,.1187143773,.0959002376,.0738841593,.0733911246,.0675621703,.0546604581,.0497788526,.0481915474,.6113783717,.611625731,.6097635031,.6086645722,.6086645722,.6071941257,.6046147346,.0383496769,.0399621725,.0413920693,.0399791971,.0389679819,.0378012732,.0383965075,.0389472842,.0363568962,.0370274112,.0373413824,.0353594013,.038512446,.0391534716,.0397417061,.0390869454,.0360247046,.0384318195,.0431510806,.0411647484,.0417141989,.0423241183,.0429101996,.0410894714,.0390486531,.0347215496,.0377319492,.0381078906,.0419097319,.0490971394,.057430476,.0652736127,.0733168274,.082696341,.0849177986,.0833220556,.0853444859,.0868751034,.0897140726,.0900742188,.0870439112,.0866204277,.0857436433,.0812567398,.0826172829,.0778875574
Eswatini,SWZ,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/sz/flat/64.png,1136191,1.13619101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,.0714285746,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,0,0,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0119047621,.0476190485,.0357142873,.0535714291,.1964285672,.1964285672,.224999994,.224999994,.1892857105,.2282467484,.2103896141,.0675324723,.0675324723,.0389610417,.0513834022,.0513834022,.0124223605,.0124223605,.0226264428,.0226264428,.0412599817,.0326986276,.0326986276,.0684129149,.0684129149,.0582088307,.0582088307,.0485038608,.0446428582,.0446428582,.0089285718,.0293367356,.0377400964,.0428421386,.0469005816,.0469005816,.0469005816,.0637072995,.055721499,.0631911531,.0598312728,.0468442589,.0500910133,.055382017,.0385752954,.033671733,.0304971281,.0391445793,.0436797254,.0425651707,.0372741632,.0417384505,.0472066663,.0387099348,.0283203237,.0272275172,.033337079,.0354074724,.0331409872,.0240858234,.0247542728,.0276697241,.0352163948,.0269746371,.0298303515,.0317733362,.0278414879,.0309078656,.0333832502,.0248155463,.0290172268,.0240911189,.0199503321,.0199503321,.0162571054,.0108662695,.0084449621,.0042432817,.0042432817,.0042432817,.0042432817,.0030075188,.0050779125,.0078251651,.0078251651,.0078251651,.0078251651,.01325012,.0102426009,.0081722075,.0116361352,.0116361352,.0145515865,.0145515865,.0091266325,.0160952732,.0218095593,.0155983781,.0155983781,.0126829268,.0126829268,.0126829268,.0057142857,.0044642859,.0093903942,.0093903942,.0093903942,.0093903942,.014316502,.014316502,.0151432222,.0102171134,.0102171134,.0102171134,.0102171134,.0052910051,.0110052908,.0057142857,.0101785716,.0101785716,.0101785716,.0220833328,.0220833328,.0163690485,.0163690485,.0119047621,.0119047621,.0119047621
Sweden,SWE,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/se/flat/64.png,10175214,10.17521381,.7142857313,1,1.142857194,1.857142806,2.857142925,4,4,4.238095284,5.523809433,5.980952263,5.365567684,4.513186932,3.41032958,3.352218151,2.992910862,1.561233878,1.029126406,.8646276593,.7680289745,.6608577967,.6419014931,.6484254599,.6950093508,.771695137,.832490921,.866199553,.8804237247,.8963803053,.8279996514,.7445697784,.6714200377,.6047934294,.5705648065,.5216137171,.4735271931,.412786454,.3527380228,.3026006818,.2543300092,.2291087806,.2110997289,.1947922558,.1828995049,.1707146317,.1795372665,.1726395339,.1643722802,.1586980522,.1643164456,.1614292115,.1566190124,.1500422657,.1555536538,.1574631333,.1539456993,.1453025192,.1380488575,.13575086,.1311167628,.1194482595,.1096284837,.1068011969,.101459831,.0975959748,.1030795276,.0943262279,.0946197882,.0951851159,.0968525186,.1029042304,.1079194397,.1018603295,.1001139805,.0981974751,.0961903483,.0908527672,.083774358,.0753817111,.0729481876,.0761617795,.0726077855,.0741315559,.0750958174,.0735735148,.0741121024,.0745168552,.0738379136,.0774789527,.0746601969,.0734608546,.0758854151,.072288096,.0724167973,.0696420446,.0673943162,.0662079677,.0645347312,.061032746,.0584061183,.0486384369,.0459866337,.0431554019,.0412546247,.0375520363,.033937782,.0310072042,.0252523124,.0239611473,.023067588,.0212809965,.0205142554,.020371791,.0175918154,.0174941681,.0157801341,.0144756781,.0144552086,.0149089098,.0146016637,.0151992748,.0159615874,.0148838945,.0142470328,.0134493615,.0130046234,.0130153913,.0130635891,.009214012,.0091609564,.0097498829,.0103299543,.0102671534,.0091652693,.0080577713,.008397907,.0092989989,.0085706376,.0073175048,.0077674631,.0086998837,.0083826417,.0124000981,.0118041625,.0117438026,.0141327176,.0144232586,.0142420307,.0166442152,.0125030726,.0151844509,.0166272689,.0166433565,.0150734978,.0146631878,.0118060447,.0160113648,.023721749,.0223302096,.0203998163,.0208728537,.0208813064,.0208813064,.0140785854,.0020061508,.0015013552,.0010267467,.0020654255,.0018876556,.0018876556,.0018876556,.0018876556,.0036005711,.0058528231,.0090767033,.0099466108,.0099466108,.0099466108,.011588647,.010330691,.0097064404,.0053998446,.0055921562,.0055921562,.0055921562,.0039501204,.0066697644,.010268243,.0141036352,.1555226147,.1555226147,.1555226147,.1555226147,.1573781967,.2300737947,.2272597253,.0855186582,.0855186582,.0855186582,.0855186582,.0900762081,.0146314166,.0131810904,.0129837142,.0129837142,.0129837142,.0129837142,.0013551705,.0044679414,.0044679414,.0043609343,.0043609343,.0043609343,.0043609343,.0069974847,.0049788514,.0057829255,.0067738509,.0067738509,.0067738509,.0067738509,.0065484527,.0054959157,.0048818113,.0037207715,.0037207715
Slovenia,SVN,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/si/flat/64.png,2073894,2.073894024,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,.1428571492,.2857142985,.4285714328,.571428597,.6428571343,.7285714149,.7285714149,.6174603105,.4746031761,.3698412776,.2269841284,.1644841284,.0870116055,.0941544622,.0849648193,.0933681801,.0942339748,.6656625271,.6956950426,.6926480532,.7025120258,.6937804818,.6955811977,.6603795886,.1038319618,.0648709238,.0698802024,.0638624132,.0624598861,.0687393248,.0649799258,.0574249774,.0574249774,.0510818996,.0434151478,.038135644,.0276045091,.0388827026,.0449495539,.0536075607,.0537148118,.0605966374,.0702605024,.0847162828,.0912952349,.083004415,.0743464082,.0743464082,.0751313344,.069313623,.048905462,.0310483184,.0418192931,.0418192931,.0378510393,.0268620271,.0337301604,.0337301604,.0337301604,.032142859,.0451298691,.0451298691,.0451298691,.1701298654,.1701298654,.1939393878,.1796536744,.1666666716,.1666666716,.1666666716,.0238095243,.0714285746,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0158730168,.0515873022,.0611111112,.0721001253,.0721001253,.0721001253,.0770262331,.0611532144,.025438929,.0221263003,.011137289,.011137289,.0279440116,.0230179038,.0332219861,.0689362735,.0770108029,.084529601,.0920483992,.0752416775,.0811940581,.0947995037,.0794933811,.0711600482,.0636412501,.056122452,.056122452,.0501700714,.0263605453,.0059523811,0,0,0,.0084033618,.0179271717,.0179271717,.3036414683,.3036414683,.3036414683,.3036414683,.2952381074,.2857142985,.2857142985,0,0,.0046082949,.0046082949,.0046082949,.0090725804,.0090725804,.0090725804,.0090725804,.0044642859,.0044642859,.0044642859,0,0,0,0,0,.0043290043,.0179344472,.0217954516,.0264037456,.0264037456,.0264037456,.0290011484,.0300629791,.0164575372,.0159187913,.0146327568,.0260613281,.0260613281,.0252496395,.023569379,.0262148809,.0242403317,.0209180713,.0125290146,.0177554954,.0159697812,.0136328321,.0162010938,.0173596498,.0173596498,.0200344231,.0213014483,.0234022886,.0231996216,.0209776312,.0215769559,.0251708459,.0269753579,.0233678538,.0268968511,.0347054824,.0335144289,.0436246991
Slovakia,SVK,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/sk/flat/64.png,5446771,5.446771145,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,.0476190485,.0476190485,.0476190485,.0476190485,.0476190485,.0634920672,.0634920672,.0158730168,.0158730168,.0158730168,.0158730168,.0158730168,0,0,.0476190485,.0761904791,.0795127377,.0919350982,.098428607,.1049221084,.1102131158,.062594071,.0395171456,.0480996482,.0356772877,.0393878631,.0328943543,.0336823761,.0365112312,.0385355242,.0266307611,.0376197733,.0274156891,.0327066965,.0266276672,.023798814,.0175331496,.0175331496,.0065441383,.0065441383,.0012531328,.0067476383,.0067476383,.0054945056,.0054945056,.0164835174,.0164835174,.0164835174,.0109890113,.0109890113,.0109890113,.0109890113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0075187972,.0075187972,.0075187972,.0075187972,.0075187972,.0075187972,.0075187972,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,.0204081647,0,0,0,0,0,.0069686407,.0069686407,.0069686407,.0069686407,.0069686407,.0069686407,.0069686407,0,0,0,0,0,0,0,0,.0116618071,.0116618071,.0116618071,.0116618071,.0116618071,.0116618071,.0116618071,0,0,.0015698588,.0015698588,.0015698588,.0015698588,.0015698588,.0031571605,.0031571605,.0015873016,.0015873016,.0015873016,.0035714286,.0062668463,.0046795448,.0046795448,.0065758787,.0065758787,.0065758787,.0061616101,.0061281268,.0061281268,.0107364217,.0088400878,.0106484061,.0106484061,.0090785474,.0064166132,.0081912363,.0035829411,.0055533848,.0037450662,.0037450662,.0037450662,.0058583375,.0060678418,.0060678418,.0069441893,.008737375,.01089371,.0146042844,.0124910129,.0135540273,.0175515022,.0197777636
Suriname,SUR,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/sr/flat/64.png,575991,.5759909749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1428571492,.1428571492,.1428571492,.1428571492,.2857142985,.2857142985,.2857142985,.4285714328,.571428597,.571428597,.7142857313,.7142857313,.7142857313,.7142857313,.4285714328,.3000000119,.3071428537,.1642857194,.021428572,.0357142873,.0357142873,.0833333358,.0690476224,.0619047619,.0619047619,.0619047619,.0634920672,.0634920672,.0158730168,.0362811796,.0477097519,.0477097519,.0566383228,.0407653078,.0407653078,.0407653078,.0203571431,.0089285718,.0089285718,.0089285718,.0107600736,.0169712529,.0169712529,.0169712529,.0169712529,.040780779,.0318522081,.0300207045,.0238095243,.030952381,.030952381,.0401689708,.0163594466,.0163594466,.0163594466,.1592165828,.1520737261,.1520737261,.1428571492,.1471215338,.1471215338,.1471215338,.0042643924,.007121535,.0318468101,.0318468101,.0300454721,.0320575461,.0339372456,.0462525152,.0466421247,.0536628813,.0536628813,.1940569729,.1953671575,.1947861612,.1840760261,.1873227805,.1572001278,.1592705101,.0288357344,.0255134758,.0256017372,.023996599,.0233339965,.0237514358,.0216810424,.0105814338,.0142920092,.0140664866,.0374431089,.0456637293,.043622911,.0454312302,.0461205505,.0424099751,.0412485339,.0178719126,.0152489617,.0152489617,.0134406434,.0114285713,.0140259741,.0153736826,.0153736826,.0039451113,.0117373196,.0141182719,.0162827745,.0136853717,.0123376623,.0123376623,.0123376623,.0093880696,.0070071174,.0096045202,.0096045202,.0124616632,.0124616632,.0124616632,.007619048,.007619048,.0028571428,.0028571428,.0079365084,.0079365084,.0079365084,.0079365084,.0150793651,.0293650795,.0293650795,.021428572,.021428572,.021428572,.021428572,.0142857144,0,0,0
South Sudan,SSD,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ss/flat/64.png,10975920,10.97591972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.571428597,.571428597,.571428597,.571428597,.571428597,.571428597,.571428597,.0285714287,.3142857254,.3142857254,.3142857254,.3142857254,.3619047701,.3619047701,.3333333433,.0476190485,.0476190485,.0476190485,.0476190485,0,0,0,0,.0105820103,.7248677015,.7248677015,.7248677015,.7286074162,.7286074162,.7332658172,.7226837873,.0083981007,.4369695187,.4377294183,.576846838,.8625611067,.8579027653,.8579027653,1.00075984,.7150455713,.7142857313,.571428597,.2857142985,.2857142985,.2857142985,.1428571492,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,.2857142985,0,0,0,0,0,0,.0178571437,.0178571437,.0178571437,.0178571437,.3035714328,.3035714328,.3035714328,.571428597,.571428597,.571428597,.571428597,.2857142985,.2857142985,.2857142985,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0238095243,.0238095243,.0238095243,.1666666716,.1666666716,.1666666716,.1666666716,.1428571492,.1428571492,.1428571492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0109890113,.0967032984,.1000000015,.1000000015,.2428571433,.2428571433,.2428571433,.2428571433,.1571428627,.1428571492,.1428571492,0,0,0,0,0,.012987013,.012987013
Serbia,SRB,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/rs/flat/64.png,6982604,6.982604027,0,0,0,0,0,0,.1428571492,.1428571492,.2857142985,.4285714328,.4285714328,.571428597,.571428597,.4285714328,1.714285731,2,2.285714388,2.285714388,2.387755156,2.448979616,2.520408154,1.299628973,1.37105751,1.085343242,1.128200412,.9150484204,.8609668016,.8118596673,.7588293552,.2756360769,.1592339724,.1401863545,.1172586605,.6815443635,.672921598,.6659672856,.6578713655,.6411566138,.6235582829,.6183113456,.0533178002,.0419610925,.0437673554,.0375716425,.0307668038,.0280258376,.0277159885,.0255453736,.023203453,.0216415022,.0214121249,.0198244136,.017396953,.0151857939,.0118844835,.0130365565,.0106613003,.008375586,.0084015038,.0084576523,.008532091,.0097335111,.0092715686,.0078998962,.0089862626,.0082257567,.0090573579,.0085618254,.0073998291,.0067096981,.0056665163,.0045801499,.0055031278,.0035726256,.004196432,.0057001915,.0072039505,.0067992564,.1496564001,.1491123587,.1512445658,.1499914229,.1492934823,.150021866,.1524849236,.010880908,.0114939809,.0093617849,.0107903564,.0106431674,.0084110247,.008048811,.0089278743,.0115244184,.0157260988,.0172737185,.0213268735,.0239723772,.0271625407,.0296386406,.0333734676,.0351241678,.0321479775,.0294098817,.028252475,.0268224739,.0274406597,.0273319408,.0275907386,.0362487473,.0453449935,.0653833151,.0765599087,.0834399611,.0906497687,.115915589,.123626627,.1282715201,.1343948692,.1375943571,.1427562684,.1455758065,.1323060989,.1269260645,.1237645224,.1035166755,.0909435377,.0798618197,.0679078624,.0543589629,.047571633,.0375972204,.034818504,.0291545652,.03053643,.0290820803,.0282459594,.0268453993,.0270234216,.0253609829,.0290876906,.0255011804,.0251486041,.024233317,.0250952002,.0239467677,.022808155,.0212848987,.0205495711,.0184429642,.0179710519,.0163201205,.0147493761,.0143243549,.7264066339,.7238106728,.7228637934,.7219364643,.7210764289,.7222614288,.7221285105,.0091414964,.0098687094,.0104870861,.0109703997,.0107868491,.0085616596,.0083326343,.007594157,.0068214405,.0069131595,.0061379243,.0057318313,.0068885693,.0076770806,.0083173364,.0083890576,.0080647813,.0094944779,.0098362081,.0095667811,.0085883811,.0082282377,.0101724211,.0087438496,.0087937647,.0088172499,.0102156522,.0106930956,.011757521,.0108574592,.0178261008,.0151306828,.0156460404,.0148640852,.0150294295,.0131246671,.0139545174,.0109541304,.0136495484,.012206547,.0131658418,.0132305417,.0171987955,.0159705263,.02185449,.0210895725,.0224901326,.0235114004,.0242627524,.0220156685,.0227937568,.0224653501,.0252186898,.0255817976,.0255398173,.0270451941,.0291850269,.0310524423,.0310524423,.0307642054,.0290005375,.0294192005,.0314805172,.0316248536
