Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020
Peru,PER,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/pe/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.666666627,1.666666627,.6666666865,.6666666865,1.333333373,1.333333373,1.333333373,2.333333254,3,4.333333492,4.666666508,6.666666508,10.33333302,10.33333302,11.66666698,9.333333015,10.33333302,11.33333302,12.66666698,15.33333302,20.66666603,20,18.33333397,15.66666698,16.33333397,20.33333397,19.33333397,23.33333397,31.33333397,42,48.33333206,45.33333206,43.33333206,42.33333206,50,56.66666794,52,49.33333206,51.33333206,71.66666412,89.66666412,90,85.66666412,78.33333588,73.33333588,81.33333588,82.33333588,94.33333588,90,93.66666412,87.33333588,82.33333588,81,93.33333588,102,111.6666641,118,127,132.3333282,130.3333282,125.3333359,119.6666641,110,116.3333359,102.6666641,128.3333282,138.3333282,175.6666718,156.6666718,147.3333282,129.3333282,135.6666718,134.6666718,132,129.3333282,132.3333282,131.6666718,135.6666718,144.6666718,136.3333282,145.6666718,146,172.3333282,116.6666641,135,200,257.3333435,249.3333282,189.6666718,200.3333282,201.3333282,201.3333282,194.6666718,187.6666718,181,180.3333282,179.3333282,178.3333282,183,185.3333282,188.3333282,180.6666718,181,180.3333282,183,184,181.3333282,182,180,181.3333282,180.6666718,182.6666718,183,185.3333282,184.6666718,182.3333282,182.3333282,187,190,193.6666718,190.6666718,195,193.6666718,193.3333282,190.3333282,188.3333282,125.6666641,63,191.6666718,256.3333435,324.3333435,132.6666718,136.3333282,68.33333588,266,263.3333435,328.6666565,204.6666718,204.3333282,214,140.3333282,216,209,284,143,145.6666718,142.3333282,142.3333282,144.6666718,141.6666718,208.3333282,194.3333282,184.3333282,184.3333282,195.6666718,206.3333282,209.6666718,189.3333282,182.6666718,153.6666718,154.6666718,156.6666718,161,170.3333282,157.6666718,153.6666718,93.33333588,153.6666718,162,206.3333282,144.3333282,142
Mexico,MEX,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/mx/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.6666666865,.6666666865,.6666666865,.6666666865,1,1,1.333333373,2.333333254,3.333333254,4,5.333333492,4.333333492,5.666666508,7.333333492,10.33333302,14,14.66666698,21.66666603,20.66666603,26.66666603,23,30.66666603,33,34,33,44.33333206,51,51.33333206,46.66666794,67,66.66666412,55.33333206,69,94.66666412,119,121.3333359,111.6666641,94,71,88,127,141.6666718,134.3333282,109.6666641,98.33333588,99.66666412,148.6666718,183.3333282,230,217.6666718,216.3333282,168,137.6666718,191,251.6666718,301.3333435,280.3333435,275,233.3333282,188.3333282,207,304.3333435,392.6666565,441,363,294.6666565,214.6666718,318.3333435,401,470.3333435,427,394,295.3333435,250.6666718,286,599.666687,792.666687,844.333313,594,384.6666565,294.3333435,379.3333435,552.666687,630.333313,599.666687,505,399,377.3333435,479.3333435,646.333313,722.333313,694.666687,567,692.666687,730,865.333313,833,825.333313,800.666687,685.666687,529.333313,447.3333435,462.6666565,620.666687,689.333313,691.333313,618.666687,483.3333435,425.3333435,549.333313,719,802.333313,725.666687,644.666687,493.3333435,433.3333435,532.333313,633.333313,694.333313,661,660.666687,536.666687,391.6666565,504,668.666687,807.666687,748.333313,728,590.666687,459,500.6666565,560.333313,659.333313,604,703.666687,582,441.3333435,465.6666565,650.666687,835,814,769.333313,593.666687,564,641,789.333313,763.333313,659.666687,625.666687,488,371.6666565,410.3333435,574.666687,694.333313,612,591,458,396.6666565,398.6666565,532,598,565.333313,581,521.333313,422.6666565,474,552.666687,638.333313,536.666687,503.3333435,409.6666565,310,227.5
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,.6666666865,.6666666865,0,0,.3333333433,1,1.666666627,3.666666746,4.333333492,6.666666508,4.666666508,5.333333492,3,6.666666508,8,8,9,11.66666698,20,23.33333397,26.33333397,20,15.33333302,16,20.66666603,27,25.66666603,24.33333397,20.33333397,19.33333397,18,18.33333397,16,17.33333397,22.66666603,23.66666603,28.66666603,21.33333397,21,17.66666603,18.66666603,13,5.333333492,29,98.33333588,102.3333359,79,64,162.6666718,221.3333282,168.6666718,66,18,28.33333397,45,33,157.6666718,147,203.3333282,69,64.33333588,89,118,132.6666718,68.33333588,50.33333206,50.66666794,46.66666794,72.33333588,69.33333588,56.33333206,49,35.66666794,55.66666794,36.66666794,43.66666794,19.66666603,15,8,34.66666794,42.66666794,42.66666794,32,40.66666794,45,36,27.33333397,33,26,46,51.33333206,58.66666794,33.66666794,32,37,52.66666794,62,49.66666794,45.33333206,22.33333397,39.33333206,17,40,44,50,28.66666603,32,34.33333206,49,45.66666794,57.66666794,64.33333588,47.33333206,40.33333206,34.66666794,30.66666603,26.33333397,22,52.66666794,49,41.33333206,33,37,48,40,41.33333206,35.33333206,22.66666603,28,35,40.33333206,34,29.66666603,25.33333397,21.33333397,25.66666603,36,41.66666794,39.33333206,37.66666794,26.33333397,21.66666603,24,37,36.66666794,29.66666603,23,15,11.66666698,11.66666698,20.66666603,26,26.33333397,27,20,17.66666603,13.33333302,25.33333397,39,47.66666794,43.66666794,36.66666794,24.66666603,30.33333397,33.33333206,49.66666794,45.33333206,42.33333206,28,17.33333397,11.33333302,21.33333397,30.66666603,34.33333206,35,25.33333397,1300.666626,1926
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6666666865,1,1,.6666666865,1,1,.6666666865,1.333333373,2,3.333333254,2.333333254,2.333333254,3,5,5.333333492,7,6,6.333333492,7.666666508,10,15.33333302,13.33333302,10.66666698,9,7.333333492,10.66666698,8.666666985,11.66666698,11.66666698,12,10,9,8.666666985,9.666666985,9,9.666666985,9.333333015,12,11.33333302,13.33333302,15,15.33333302,15.66666698,14.66666698,18,19,16.33333397,16.66666603,16,18.66666603,17,16,15.33333302,15.33333302,17.66666603,17.66666603,16.33333397,15.33333302,17,18.66666603,20,23,25,25,22.66666603,23.66666603,25.33333397,24,25.66666603,29,39,38.66666794,39.66666794,35.33333206,39.33333206,45.33333206,53.33333206,57.33333206,54.33333206,55.66666794,58,60,57.66666794,53,59.66666794,60.33333206,69.66666412,65.66666412,74.66666412,81.33333588,87.33333588,95.66666412,88.33333588,92.66666412,84.66666412,114.6666641,135.6666718,149.3333282,174.6666718,154.3333282,131.6666718,97.33333588,122.3333359,147.6666718,157.3333282,141,144.3333282,139,154.3333282,168,188.6666718,197.3333282,197.6666718,176.6666718,168.6666718,169,191.3333282,221,234,235.6666718,213.6666718,216.6666718,212.3333282,253,269.6666565,298.6666565,279,267.3333435,268.3333435,309.6666565,344.3333435,343.6666565,292,280,304,328.3333435,324.6666565,307.3333435,311.6666565,305.3333435,301,301.3333435,311.6666565,331.6666565,330.3333435,339,324.3333435,317.3333435,293.3333435,269.6666565,294,270.3333435,316.3333435,196.3333282,377.6666565,348,440.3333435,289.3333435,285,292.3333435,293,298.6666565,298.6666565,329,327.3333435,318.6666565,189.3333282,180.3333282,264.6666565,264.6666565,263
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.6666666865,.6666666865,.6666666865,.6666666865,1,1,1,1,2,3,3.333333254,3.333333254,3.666666746,5.333333492,5,5.333333492,4.666666508,6.666666508,7.333333492,8.333333015,7.666666508,5.666666508,6.333333492,4.666666508,7.666666508,8,10.66666698,9.333333015,7.666666508,7,9,9.666666985,9,7,7,8,8.666666985,9,9.666666985,9,10.33333302,11,12,9.333333015,7,5,6.333333492,7.666666508,9,9.666666985,10.33333302,11.33333302,15,19.66666603,25,27.33333397,28,29.33333397,31.33333397,37,40.33333206,43,43,43.66666794,44.33333206,41,43,46,52,54.66666794,56.33333206,63.66666794,73.66666412,81,86.66666412,88.66666412,93.66666412,272,247.3333282,279.3333435,128,195.6666718,208.6666718,225,164,94,97.33333588,159.6666718,236.6666718,226.6666718,212.6666718,136.3333282,70,84,133.6666718,187.6666718,205.3333282,202,169,113.6666641,81.33333588,115,121,146.3333282,129.3333282,111,80.66666412,88.33333588,99.33333588,115.6666641,102.6666641,99,81,62.66666794,69,88.66666412,426,419.6666565,404.3333435,95.33333588,77.33333588,73,68.33333588,79,99.33333588,91.33333588,91,73.33333588,55.33333206,63.33333206,72.33333588,85,77,83.33333588,70.66666412,61.33333206,60.66666794,71,73,62.66666794,60.33333206,55.66666794,42.66666794,53.33333206,54,63.33333206,51,57.66666794,50.33333206,42,52.66666794,59,71.33333588,60.33333206,64.33333588,55.33333206,46,52,58,63.66666794,57.33333206,52.33333206,46.66666794,33.33333206,44.33333206,57.66666794,69,56.66666794,52.66666794,50.5
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,1,2,3.333333254,4,6.333333492,7.666666508,10.33333302,11.33333302,14.33333302,15.33333302,17.33333397,19.66666603,22.33333397,30,34.66666794,55,52.66666794,68.33333588,54,68.33333588,80.33333588,111,128.6666718,123.6666641,101.6666641,91,90.33333588,136,171,198.6666718,203,206,179.3333282,148.6666718,129,148,248,321,383.6666565,318.3333435,299.6666565,342,409,467.6666565,443,416,348.3333435,318.3333435,392.3333435,512.333313,607.666687,693,689.333313,644.333313,545.333313,601.666687,705.666687,782,833.666687,807.333313,706.333313,630.333313,773.666687,913.666687,1064.666626,1021.666687,1051.333374,873,808.333313,833,977.333313,1093.666626,1122,1078.666626,853.333313,686.333313,788.333313,1078,1361.333374,1275.666626,1127.333374,811.333313,702.666687,825.333313,1075,1261.666626,1140.666626,1013.333313,804.333313,710.333313,840.333313,1059.333374,1263,1237.666626,1155.333374,947.666687,772.333313,889.666687,1079.666626,1233.333374,1105.333374,1080,883.666687,784.333313,841.333313,1003.333313,1190,1193.333374,1211,994.333313,771,825.333313,1032.333374,1232.333374,1219,1168.333374,972,811.666687,888,1088.666626,1285,1239.333374,1135.333374,933.333313,756.333313,905,1094.333374,1320.666626,1250.333374,1226,974,793.333313,696.666687,1043.333374,1215,1312,1143,947,730,752,1050.666626,1276,1251,1073.666626,852,726.666687,849.666687,1050.666626,1237,1165.666626,1010.333313,796.333313,671,885.333313,1082.666626,1256,1156.666626,1050,813.333313,650.333313,776.666687,973.666687,1113.333374,974.666687,865.666687,726.333313,625.666687,778,984,1077.666626,968.666687,807.666687,678.666687,486,378.5
Argentina,ARG,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ar/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,.3333333433,.3333333433,0,0,.3333333433,.3333333433,.3333333433,0,0,0,.3333333433,.3333333433,.6666666865,.3333333433,.3333333433,.6666666865,1.333333373,1.666666627,2.333333254,3.333333254,3.333333254,3.333333254,3,3,4.333333492,4,5,2.666666746,3,4.333333492,6.333333492,8,8.666666985,6.666666508,6,5,6.333333492,7,6,7,6,5.666666508,4.333333492,6,6.666666508,9.666666985,9.666666985,11,9,7,7.333333492,7.333333492,7,6,7.666666508,9.333333015,11.66666698,9,9,7.333333492,9.666666985,9,7.666666508,7,6.333333492,8,13,12.33333302,11.33333302,6.666666508,8.666666985,10,10,11.33333302,13.33333302,14,12,11.33333302,13,16,13.66666698,12,9.333333015,10.33333302,12,13.66666698,14.66666698,17.33333397,21,21.66666603,18.66666603,20.33333397,23,23.66666603,24,22.66666603,26.66666603,22.66666603,23,21,26.66666603,31.33333397,33.66666794,26.33333397,21,21.33333397,28.66666603,35,35.66666794,35.33333206,30.33333397,27.33333397,32,33.33333206,39.66666794,35,43.33333206,43.33333206,40.66666794,48.33333206,54.33333206,62.33333206,46,43.33333206,38.66666794,41.66666794,43,52.66666794,68.33333588,69.66666412,70,56.66666794,49.33333206,65,90,109.3333359,109.6666641,105.6666641,101.6666641,79,84,95.33333588,116.3333359,127.3333359,121.3333359,102.6666641,69,90,127.6666641,152.6666718,146,144,139,118.3333359,117.6666641,160.3333282,202.3333282,199.3333282,174.3333282,141.3333282,113.6666641,95.66666412,137,209,234.3333282,227.3333282,172.6666718,156,212,238.3333282,284.6666565,228,236,171.3333282,135.6666718,129.6666718,188.6666718,220.3333282,233.6666718,234.6666718,207,166,168.6666718,195
