Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20,12/6/20,12/7/20,12/8/20,12/9/20,12/10/20,12/11/20,12/12/20,12/13/20,12/14/20,12/15/20,12/16/20,12/17/20,12/18/20,12/19/20,12/20/20,12/21/20,12/22/20,12/23/20,12/24/20,12/25/20,12/26/20,12/27/20,12/28/20,12/29/20,12/30/20,12/31/20,1/1/21,1/2/21,1/3/21,1/4/21,1/5/21,1/6/21,1/7/21,1/8/21,1/9/21,1/10/21,1/11/21,1/12/21,1/13/21,1/14/21,1/15/21,1/16/21,1/17/21,1/18/21,1/19/21,1/20/21,1/21/21,1/22/21,1/23/21,1/24/21,1/25/21,1/26/21,1/27/21,1/28/21,1/29/21,1/30/21,1/31/21,2/1/21,2/2/21,2/3/21,2/4/21,2/5/21,2/6/21,2/7/21,2/8/21,2/9/21,2/10/21,2/11/21,2/12/21,2/13/21,2/14/21,2/15/21,2/16/21,2/17/21,2/18/21,2/19/21,2/20/21,2/21/21,2/22/21,2/23/21,2/24/21,2/25/21,2/26/21,2/27/21,2/28/21,3/1/21,3/2/21,3/3/21,3/4/21,3/5/21,3/6/21,3/7/21,3/8/21,3/9/21,3/10/21,3/11/21,3/12/21,3/13/21,3/14/21,3/15/21,3/16/21,3/17/21,3/18/21,3/19/21,3/20/21,3/21/21,3/22/21,3/23/21,3/24/21,3/25/21,3/26/21,3/27/21,3/28/21,3/29/21,3/30/21,3/31/21,4/1/21,4/2/21,4/3/21,4/4/21,4/5/21,4/6/21,4/7/21,4/8/21,4/9/21,4/10/21,4/11/21,4/12/21,4/13/21,4/14/21,4/15/21,4/16/21,4/17/21,4/18/21,4/19/21,4/20/21,4/21/21,4/22/21,4/23/21,4/24/21,4/25/21,4/26/21,4/27/21,4/28/21,4/29/21,4/30/21,5/1/21,5/2/21,5/3/21,5/4/21,5/5/21,5/6/21,5/7/21,5/8/21,5/9/21,5/10/21,5/11/21,5/12/21,5/13/21,5/14/21,5/15/21,5/16/21,5/17/21,5/18/21,5/19/21,5/20/21,5/21/21,5/22/21,5/23/21,5/24/21,5/25/21,5/26/21,5/27/21,5/28/21,5/29/21,5/30/21,5/31/21,6/1/21,6/2/21,6/3/21,6/4/21,6/5/21,6/6/21,6/7/21,6/8/21,6/9/21,6/10/21,6/11/21,6/12/21,6/13/21,6/14/21,6/15/21,6/16/21,6/17/21,6/18/21,6/19/21,6/20/21,6/21/21,6/22/21,6/23/21,6/24/21,6/25/21,6/26/21,6/27/21,6/28/21,6/29/21,6/30/21,7/1/21,7/2/21,7/3/21,7/4/21,7/5/21,7/6/21,7/7/21,7/8/21
United States,USA,Americas,Northern America,,.,.,.,Americas,https://www.countryflags.io/us/flat/64.png,326687501,326.6875,.5050481558,.4258244634,.3703538477,.3280138969,.2986894846,.2723948359,.2481838316,.2234501541,.2049811333,.1896436065,.1758776009,.1649160385,.1553631723,.1491757035,.1441206336,.1378948838,.1324013025,.1285084039,.1244739592,.1211950034,.1191597506,.1180556193,.1156855896,.1127972156,.1105315164,.1080712005,.105346173,.1039745212,.1024762839,.1006018296,.0988793671,.0969817936,.0951971635,.0941654518,.093331553,.0924080238,.0910078138,.0892571062,.0880711228,.0867848322,.0855331123,.084365651,.083871007,.0829181373,.0820736513,.0812304318,.0805512145,.0799795911,.0793615654,.0789231136,.0781457722,.0774275512,.076597251,.075964503,.0751788616,.0747434497,.074220024,.0735356435,.0729696229,.0724791959,.0718067884,.071241878,.070894219,.0705571622,.070046775,.0694286078,.0688202679,.0682718903,.0678408369,.0674540997,.0671297833,.0666424036,.0660832822,.0656210557,.0651778579,.0647892505,.0644679815,.0641381219,.0637548044,.0633092225,.0626915097,.0622799173,.0618739016,.061730966,.0613384657,.0610047989,.0605063587,.0599637143,.0595094934,.058875788,.0583364218,.0578703955,.05730097,.0566086285,.0560196191,.0553161986,.0546526276,.0541031025,.0535163917,.0528027713,.0522290915,.0517183319,.0509960391,.0506318696,.0500521772,.0495293513,.0489344373,.0482788235,.0477222353,.0470125228,.0463634878,.0458193086,.0453402363,.0447253324,.0441814102,.0437259674,.0431643575,.0426312834,.0421896838,.0418189131,.041374132,.0409620032,.0405648649,.0401851386,.03976845,.0394440703,.0391055793,.0387645289,.0384184755,.038148094,.0378927328,.0376279987,.0374209061,.0372394286,.0370149463,.0367682949,.0365534425,.036309313,.0360763893,.0359393321,.0357582979,.0356049538,.0353473201,.0351789817,.0350104123,.0348321758,.0346294269,.0345425084,.0344349928,.0343411081,.0342054106,.0340749882,.0339339413,.0339044519,.0338057727,.0336902998,.0335738398,.0334554277,.0333078876,.033182811,.0331233963,.0330748409,.0329829343,.0328667685,.0327628143,.0326500908,.0325842462,.0325804316,.0325560234,.0325083919,.0324001499,.032300178,.0321873128,.0320920013,.0320037231,.0319536775,.0318861604,.0317969508,.0316961184,.0315863527,.0314057246,.0313402414,.0313060358,.0312149487,.0311348718,.031046493,.0309516657,.0308751203,.0308177192,.0308047906,.0307343025,.0306353588,.0305628888,.0304778181,.0303883925,.0303345285,.0302661397,.0301650763,.0300812777,.0299870446,.0298747402,.0297882278,.0297910422,.0297060218,.0296106208,.0295085739,.0294363908,.0293286033,.0291815195,.0291342698,.0290851928,.0289654005,.028827535,.0287067238,.0285906252,.0284657106,.0284123123,.0283738598,.0283149797,.0282211434,.0281218663,.0279155169,.0277787372,.0276308525,.027565293,.0273409411,.0271432213,.0269330423,.0267287455,.0265454557,.0264310706,.0263299067,.0261989646,.026011683,.0258296374,.0256356448,.0254087169,.025274124,.0251710936,.0250167772,.0248875115,.0247244425,.0245627891,.024353765,.024260601,.0242009237,.0242605694,.0241034999,.024022799,.0239013322,.0237603076,.0236824527,.0235843137,.023418393,.0231433455,.0229325667,.0227502268,.0225904025,.0224954858,.0224172827,.0223059319,.0221048221,.0219657496,.021802919,.0216744263,.021624431,.0215401091,.0214730632,.0213984363,.0213530343,.0212417785,.021125013,.0211400501,.02109381,.0210871268,.0211848263,.0211124942,.0210402962,.0209318995,.0208561551,.0208330937,.0207971111,.0208278205,.0206873175,.0205689073,.0204827506,.0204453934,.0203855652,.020309031,.020202117,.0200908557,.0199829806,.0198856443,.0198382176,.0198085625,.0197690129,.0197210144,.0196665712,.0195806604,.019531332,.0195152368,.019504128,.0194812659,.0194495749,.0194047,.0193501562,.0192723908,.0192295704,.0192076061,.0191794857,.0191574972,.0191232879,.0190886687,.0190410092,.0190440845,.0190765578,.0190791897,.0190610848,.0190438628,.0190210696,.0190135892,.0190184191,.0190428942,.0190395415,.0190361068,.0190306697,.0190112721,.0190006513,.0190228745,.0190313254,.0190394595,.0190406907,.0190287717,.0190109015,.0189995803,.0189927593,.0189858992,.018992031,.0189800449,.0189629961,.0189459957,.0189327691,.0189256072,.0189338736,.018937761,.0189340729,.0189234633,.0189147852,.0189098865,.0189028084,.0189021807,.0188986342,.0188914966,.0188829321,.0188684706,.0188494604,.0188441128,.0188939534,.0188901201,.0188809186,.0188696329,.0188584588,.0188418906,.018835891,.0188131183,.0188009273,.0187818054,.0187659152,.0187502503,.0187239163,.0187137779,.0187009964,.0186842456,.0186669733,.0186529607,.0186411627,.0186102148,.0185948126,.0185810048,.0185613781,.018536089,.0185193624,.0185025577,.018477181,.0184591077,.0184401143,.0184219163,.0183992404,.018388601,.0183720086,.0183456019,.0183320437,.0183199849,.0183053762,.0182901714,.0182751808,.0182655007,.0182508454,.0182459727,.0182357263,.018223796,.0182101801,.0181999765,.0181895476,.0181750022,.0181717072,.0181768239,.0181920826,.0181824509,.0181738455,.0181660689,.0181502979,.0181514267,.0181486141,.0181464218,.0181392524,.0181348976,.0181307979,.0181246437,.0181196854,.0181172341,.0181136578,.0181180034,.0181159582,.0181123018,.0181034766,.0181005616,.0180987548,.0180923194,.0180983525,.0180969927,.0180959739,.0181009192,.0180981494,.0181002449,.0181000847,.018105844,.0181027018,.0181019921,.0180980824,.0181004331,.0180976354,.0180988535,.0180995408,.0180974808,.0180958845,.0180903766,.0180942435,.0180968456,.018098902
Italy,ITA,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/it/flat/64.png,60421760,60.42176056,.2909821868,.2750995755,.2629540563,.2511787415,.2421971709,.2370182574,.2329854816,.2268616557,.2216986865,.2167207748,.211695224,.2066259235,.2035278082,.201783374,.1985482872,.1947210133,.1913306266,.1885454208,.1847240031,.1822951883,.1804133207,.1797341853,.1773281842,.1751452684,.172772482,.1707529724,.169615075,.1680338383,.1660518795,.1651182026,.1637874693,.1625945121,.161416471,.1605052799,.1596436799,.1587987691,.1581111997,.1572401077,.1563813686,.1555878222,.1551255584,.1547088623,.1542127281,.153536126,.1529985964,.1527480036,.152531147,.1522878408,.1515713185,.1512849778,.1510067433,.1508542299,.1505872905,.1503715068,.1503590345,.1501682848,.1500413418,.1498513222,.149668932,.1495724469,.1494183391,.1493365467,.1492268592,.1490358561,.1489392966,.1488107592,.1487552822,.1486456841,.1486168355,.1484915316,.148155123,.1481883526,.1479889601,.1478528678,.1478225291,.1476721168,.1475923359,.1475549638,.147445187,.1474069506,.1472801715,.1470996588,.1469467729,.146943152,.1468035728,.1466499269,.1467915326,.1466582716,.1465582699,.1464770436,.1464789212,.1461801976,.1460831165,.1459737271,.1459256411,.1458324641,.1458101124,.1457864046,.1457135677,.1456335187,.1455195993,.1453986615,.1453038156,.1451995075,.1451627612,.1450718343,.1449561268,.1448283195,.1447367817,.1446303576,.1445792019,.1445320249,.1444769353,.1443652213,.1442408264,.1441469789,.1440266073,.1439310908,.1438803375,.1437567323,.1436018944,.1434667557,.1439494938,.1438171864,.1437353343,.1436378211,.1434985548,.1433010399,.1431179941,.1429597437,.1428508013,.1427754164,.1426823288,.1425143629,.1423051059,.1420266181,.1418335587,.1415874511,.1414651722,.1412650198,.1410217136,.1407695264,.1404934227,.1402078569,.1399720311,.1398430616,.1396621019,.1393657178,.1389476657,.1384747028,.1379234195,.1373074502,.1368585229,.1364339441,.1357697845,.135094285,.1343888044,.1337515414,.1331267804,.1326974034,.1322703809,.131698072,.1311081946,.1303542107,.1296166331,.1290728152,.1285977662,.1280550212,.1274721771,.1268380582,.1261991113,.1256317794,.125058651,.1246775016,.124245666,.1237330213,.1231396645,.1224383935,.1218603402,.1212989166,.1208823845,.1204598248,.1199489683,.119517751,.1189511344,.1183821037,.1179300994,.1175986975,.1172642484,.1169786006,.1164680272,.1158426777,.1152901128,.1147699729,.1144096479,.114151448,.1135084182,.1126543283,.1114727855,.1104968861,.1093844175,.1086272746,.1078401059,.1066633761,.105324395,.1037713438,.1020107493,.099927336,.0985650793,.0974337608,.095525831,.093593657,.0910328329,.0885673016,.0860223472,.0842555761,.0822694972,.080060564,.0776360482,.0749898851,.0725034252,.0702390298,.0689636767,.0675230846,.0658268109,.0640700012,.0622211471,.0602366775,.0587143265,.057869181,.0566178747,.0554683656,.0544241816,.0531489588,.0519976392,.0509771071,.0502586924,.049464006,.0485235229,.0478598848,.0471010208,.0463850498,.0457956307,.0454052426,.0452618599,.0449308977,.0445202403,.0441381149,.0437491834,.043401435,.0432167761,.0430883802,.0428816825,.0425869562,.042250786,.04188326,.0416021273,.0415309221,.0415552817,.0415806808,.0414957479,.0413212888,.0410702303,.040858876,.0407816395,.040805079,.040715646,.040543396,.0405411012,.0404492468,.0403213203,.0403262861,.0403662436,.0403389186,.0402365588,.040094085,.0401224457,.040131446,.0401473157,.0402212925,.0401600227,.039959833,.0397647023,.039773006,.0396488719,.0396451168,.0396137014,.0394601151,.03935441,.0392593034,.039098423,.0388826504,.0388135351,.038790185,.0387316123,.0386259519,.0385211334,.0384184271,.0383294336,.0383163579,.0383246168,.0382484049,.0381880403,.0381042436,.0380240194,.0379343703,.0379074328,.037881203,.037798658,.0377208255,.0376561359,.0375665426,.0374918915,.0374828614,.0374806263,.0374124832,.0373343676,.037228059,.0371441357,.0370529816,.0370343477,.0370155163,.036965955,.036883764,.0368038937,.0367335491,.036660336,.0366782062,.0366766416,.0366364717,.0365891233,.0365222245,.036440786,.0363602899,.0363618247,.0363683291,.0363102257,.036206156,.0360829979,.035986349,.0358743556,.0358457118,.0358251967,.0357289016,.0356101245,.0354784727,.0353279971,.0351861417,.0351629518,.0351098776,.0350090042,.0348829478,.0347401462,.034575142,.0344477519,.0343769155,.0342911594,.0342414714,.0341308936,.0340830609,.0339427181,.0338392407,.0337007195,.0336552411,.0335837342,.0334638655,.0333558917,.0332178101,.0331045054,.0330731794,.033033587,.0329150148,.0328123868,.0327084586,.0326062851,.0325052924,.0324927494,.0325255021,.0324981697,.0324252024,.0323313698,.0322404131,.032144025,.0321285836,.0320951603,.0320290923,.0319545269,.0318759717,.0318070799,.0317387171,.0317172445,.0316833742,.0316382051,.0315599926,.0314878933,.0314121954,.0313313678,.0313000344,.0312687755,.0312013291,.0311308373,.0310809799,.0310121104,.0309597943,.030941505,.0309129395,.0308623239,.0308150165,.0307663772,.0307103153,.0306591,.0306412056,.0306121651,.0305690188,.0305235852,.0304855257,.0304504242,.0304206032,.0304109771,.0304029845,.0303813629,.0303607173,.030339364,.0303176306,.0302949566,.0302855615,.0302773397,.0302613601,.0302403495,.030221818,.030204447,.0301873591,.0301793274,.030168917,.0301553328,.0301436894,.0301387105,.0301308259,.0301179364,.0301155169,.0301119648,.0301020108,.0300922096,.0300853886,.0300783645,.0300713424,.0300722197,.0300689992,.0300623849,.0300560854
United Kingdom,GBR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/gb/flat/64.png,66460344,66.46034241,.8455334902,.7700326443,.7054169774,.672416985,.6222723722,.5607759953,.5267903805,.4866583645,.4517332017,.42897439,.4130738974,.3946407437,.367974937,.3534823954,.3398611844,.3274067938,.3190775216,.3128426075,.3037950099,.2935055792,.2881461382,.2805143893,.2713142931,.264733851,.2567174733,.2505567074,.2426410168,.2386310548,.2324835956,.2266868204,.2215223908,.2188044935,.2144183964,.2091103345,.2061955631,.2016026676,.1975127161,.1939869374,.1918044537,.1907887459,.1879714131,.1850997508,.1836595535,.18194215,.1805804819,.1794560403,.1777635366,.1751918495,.1736077666,.1721657664,.1707378179,.1699780077,.1690661311,.167958349,.1663010865,.1649819314,.1637964696,.1623829454,.1615649164,.1610063314,.1602328271,.159308821,.1587349474,.1580328494,.1572128534,.1566126049,.1562161893,.1556852609,.1548728794,.154358685,.1538972557,.1535497755,.1531970501,.1528889835,.1525914371,.1520460099,.1515870243,.1512800008,.1508689523,.1504616141,.1500866562,.1497104019,.1491869539,.148796916,.1484641433,.1480270326,.1476253569,.1473319679,.1470344663,.1465997398,.1462946087,.1459834427,.1457067877,.1454690695,.1451747715,.1450108439,.1447369754,.1446195096,.1446488351,.1446785182,.1445355862,.1442716718,.1440388709,.1438719481,.1436533779,.1434564888,.1431362778,.1429513395,.1425906569,.1422878951,.1420314163,.1414887458,.1412759423,.1410279125,.1407384425,.1403528452,.1400241554,.1398101449,.1396437734,.139447391,.1391470879,.1388252974,.1384788454,.13815099,.1378456652,.137634784,.1373239756,.136959523,.136568591,.1362858713,.1359732151,.1355689913,.1353246719,.1349842399,.134607017,.1342567205,.1339669377,.1335124224,.1331692487,.132690087,.1322952956,.1318622977,.131293714,.1309128851,.1304649562,.1301829219,.1298402101,.1295367777,.1291051209,.1287111938,.1282281876,.1278336346,.1274807602,.1271026731,.1267584264,.1262380183,.12583372,.1254958659,.1249061972,.1244160756,.1240479499,.1236048639,.1230923831,.1224941686,.1219505817,.1209499016,.1199685782,.1193328798,.118639484,.1178372577,.1168667078,.115881741,.1149241254,.1141636893,.1134201586,.1124084219,.1116101593,.1105856895,.1095404699,.1086220443,.1075572297,.1065986678,.1053257138,.1039789766,.1026117802,.1015172005,.1003427804,.0996006951,.0985462517,.0974222496,.0963692293,.0954112858,.0932154506,.0892603621,.0872779861,.0855760947,.0839189738,.0817973912,.0803034306,.0787940621,.0773824081,.0758522078,.0744188279,.0729281902,.0714347214,.0703293532,.0693026111,.067889519,.0664290413,.0652685389,.0638154447,.0628378466,.0617378131,.0606152155,.0594346523,.0582849942,.0574830398,.0565376356,.0557057634,.0548484698,.0539964028,.0531677045,.0524071418,.0519964024,.0514376387,.0507755987,.0501978211,.0495372787,.0488627218,.0481702499,.0478620492,.0475036316,.0465921834,.0460092463,.0453853011,.0447266437,.0441754796,.0439722091,.043742016,.0434073545,.0430985093,.0428731292,.0424392149,.0421618409,.0421810858,.0420807339,.0419494435,.0418680906,.0417867973,.0416743197,.0414909385,.0415723845,.0416156389,.0415886678,.0415248871,.0412697531,.0410574935,.0409152098,.0408897959,.0410613641,.0411190838,.0409653746,.0407273583,.0405666046,.0403446406,.0404133014,.0404259302,.0402881987,.0403774679,.0403488837,.0399142802,.0395271592,.0394268334,.0394347459,.0393016115,.0392988473,.0392685309,.039006792,.0385709926,.0383865647,.0383453742,.0380025543,.0377570987,.0374372676,.0368915834,.0363105647,.0361011922,.0359161608,.0356909111,.0352906138,.0349873006,.0345527157,.0341713578,.0341375656,.0340440348,.0338163413,.0335534886,.0333869383,.0331173018,.0328522474,.0328396186,.0327607132,.0326017328,.0324469917,.0323177129,.0321226008,.0319909938,.0320333689,.0320138,.0318898186,.0317853019,.0317076407,.0315887965,.0314817093,.0314863399,.0314443447,.0313606374,.0312955938,.0312239565,.0311350636,.0310504306,.031040132,.0310609788,.0310166795,.0309584513,.0308953878,.0308317468,.0307734273,.0307497811,.0307003986,.0306540728,.0306067802,.0305586774,.0304982923,.0304351505,.0303992685,.030360397,.0303102955,.0302722622,.0302413199,.0302055236,.0301701892,.0301508922,.0301283617,.0300962217,.0300703254,.0300409906,.030008629,.0299805924,.0299527217,.0299209617,.0298853498,.0298510976,.029814614,.0297846291,.029755177,.0297229607,.0296934508,.0296621118,.0296428762,.0296136048,.0295786206,.0295449123,.0295133572,.0294838194,.0294483062,.0294140428,.0293958671,.029371975,.0293413829,.0293216817,.0292989444,.0292729232,.0292592365,.029243594,.0292307083,.0292135756,.0292015467,.0291897189,.029174516,.0292104315,.0291947536,.0291863997,.0291628167,.0291472618,.0291368458,.029122049,.0291071627,.0290936623,.0290816389,.0290629249,.0290507805,.0290374495,.0290219393,.0290081427,.0289961547,.0289857928,.0289733522,.028957298,.0289437622,.0289293155,.0289157573,.0289046355,.0288948398,.0288847424,.0288754273,.0288634729,.0288487002,.0288347453,.0288230106,.0288128592,.0287977811,.0287817325,.0287696347,.0287564937,.0287447851,.0287346095,.0287230741,.0287105329,.0287287049,.0287162773,.028700484,.0286869016,.0286733657,.0286617167,.0286472254,.0286340099,.0286168903,.0285995174,.0285762455,.0285587087,.0285402332,.0285204668,.0285067968,.028483998,.0284558833,.0284211021,.0283906031,.0283602085,.0283258557,.0282936171,.028251091,.0282109603,.0281675626,.0281248596,.0280830599,.0280383229,.0279999636,.0279534198,.0278953519
France,FRA,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/fr/flat/64.png,66977107,66.97710419,.6860656142,.6196978092,.5716826916,.5188902617,.4946555793,.4591065049,.4020240903,.377559334,.3731936216,.3488865793,.4852096438,.4819552302,.4652741551,.5086206794,.4782054722,.4502527714,.4417155683,.4340553284,.2308192253,.2270742357,.1987807155,.1960205734,.1801645458,.1795251369,.1755109131,.1747306883,.1736587584,.1729612797,.1715322733,.1756660491,.1732397079,.1720640063,.1744113117,.1712902188,.1668714583,.1689902693,.1683360636,.1686962992,.1684149951,.1676801592,.1676928103,.1674517691,.163497448,.1632937193,.163096115,.1630595177,.1630448401,.1629201025,.1628940403,.1629281789,.162660569,.162471965,.1623702198,.1623430997,.1622822136,.1623099446,.1621061563,.1620286405,.1615650058,.1612307578,.16177167,.161681816,.1621233821,.1621378064,.1594171673,.1590275615,.1576158851,.1574671119,.1574425697,.1583371162,.1611933857,.1576272249,.1573238373,.1568900794,.1566493213,.1566850394,.1564283669,.1561315507,.1559568644,.1555308551,.1552360654,.1550149024,.1551081538,.1547158062,.1545980424,.1544096321,.1540997624,.1537718177,.1537212431,.1537497491,.1533064246,.1537468731,.1538288146,.1531026661,.1529047787,.1532244533,.1531187892,.152919814,.1524199247,.1521982253,.1519338936,.1519338936,.1519338936,.1513603181,.1511773914,.150842011,.150674656,.150322333,.150322333,.150322333,.1495824158,.1495873779,.1491627246,.1488617957,.1484109312,.1484109312,.1484109312,.1471837461,.1469143182,.1463794708,.1457452476,.1451957077,.1452005059,.1452052891,.1437333077,.1434817314,.142658323,.1418755054,.1411857605,.1412229538,.1412229538,.1392116398,.1387255788,.1377074718,.1369077116,.1356399357,.1356666386,.135680005,.1330741793,.1324065179,.1311221421,.1297613978,.1281984597,.1265810728,.1250537187,.1249300316,.1240413114,.1223083064,.1201383919,.1183595955,.1168894321,.114956148,.114287518,.1131296232,.1132946759,.1090455353,.1068645641,.1050242186,.1032186598,.1024448872,.101071313,.0989821106,.0970257148,.0949489996,.0927082226,.0909400135,.0901095942,.0886808261,.0870104805,.0849391073,.08323998,.0811043158,.0799160153,.0788915157,.0776033551,.0760089085,.0744345635,.0724984929,.0704693198,.0689901933,.068422094,.0672670305,.0658567548,.0639944598,.0624248125,.0609301664,.0599165782,.059741322,.059378732,.0583687089,.0573453456,.0566863157,.055405993,.0542780571,.0544458702,.0543930419,.05322944,.0522213988,.0514891893,.0499141775,.049158603,.0491558313,.0499934927,.0485183187,.047192283,.04677324,.0454080477,.0442128628,.0441723242,.0445198901,.0436336249,.0422813259,.0414786562,.0400882363,.0401238538,.0380940139,.0380560346,.0372832865,.0362603329,.0357782692,.0350493304,.0340608209,.0320590809,.0312433671,.0324427448,.0314905867,.0309228096,.0295171253,.0289926622,.0288942866,.0289765969,.0285867043,.0282717105,.0282498077,.0278975703,.0276031308,.0276579056,.027452305,.0272175614,.0270894449,.0270930827,.0269592591,.0268640518,.0269811526,.0272354223,.0271647777,.027122736,.027246831,.0271778703,.0271168929,.0272273049,.0274897106,.0274410285,.0274166986,.0273516141,.0272620618,.0272073299,.0273249988,.027584251,.0275420565,.0274927989,.027393071,.027298985,.0272158235,.0273396578,.027574664,.0274906419,.0273991227,.0274648741,.0273417663,.0272632595,.0273245983,.0274945963,.0274234898,.0273012314,.0273344647,.0273765214,.0273431223,.0274690129,.0276038237,.0274430476,.0273678564,.0274153128,.0274671856,.0274023116,.0275283661,.0275484417,.0274228454,.0273321457,.0274356045,.0273261126,.0272408761,.0273693763,.0274395961,.0273357183,.027130397,.0272853207,.0271515604,.0270567071,.0271794554,.027209362,.0270646587,.0269819777,.0269891545,.0268458053,.0267396271,.0268375818,.0268360619,.0267016515,.0265891477,.0265768114,.0264242999,.0263159703,.026384484,.0263306946,.0262047835,.0262878388,.0260882415,.0259917974,.0258743037,.0259510316,.025934089,.0258345213,.0257662162,.0257391091,.025630245,.0255511347,.025622746,.025584599,.0254773255,.0253976416,.0252877343,.0251830984,.0250889566,.0251492634,.0251256078,.024929516,.0248762984,.0247850791,.0246735737,.0245783851,.0246441085,.0245706122,.024461301,.0243580751,.0244456083,.0243515484,.0242464747,.0243059192,.0242601614,.0241494514,.0240606219,.0239915606,.0238130204,.0237516034,.0237636454,.0236940477,.0234774686,.0234604608,.023264233,.0230697375,.0230707433,.0230755843,.0230742525,.0228017028,.0226317383,.0224939361,.0223220401,.0221714638,.0222257152,.0221577734,.0219502058,.0217720848,.0216261651,.0216773786,.0213424191,.0213722307,.0214071907,.0214720946,.0211104695,.0211696047,.0212087557,.0207279567,.0207546074,.0206485745,.0205208175,.0204123445,.020317737,.0202091653,.0201243069,.0201542228,.0200338811,.0199375954,.0198379364,.0197518338,.0196543317,.0195815321,.0196017325,.0195365231,.019450387,.019381471,.0193195958,.0192471538,.0192290395,.019227203,.0191836022,.0191226825,.0190753788,.0190334432,.0189802144,.0189572982,.0189683959,.0189273302,.0188616272,.0188237894,.0188177899,.0187769141,.0187350474,.0187352598,.0186959468,.0186471809,.0198399648,.0198083613,.0197696742,.019738771,.0197421946,.0197452642,.0197125673,.019673368,.0196472313,.0196112636,.0195858069,.0195876397,.0195631608,.0195679646,.0195223168,.0195047371,.0194838829,.0194705017,.0194749329,.0194627494,.0194503013,.0194407441,.0194315314,.0194217209,.019414397,.0194175169,.0194121767,.0194102749,.0194083527
