Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020
Jamaica,JAM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/jm/flat/64.png,2934855,2.934854984,.200000003,.,.,0,0,0,.,0,0,.,0,0,.,0,.,.,.,0,.25,0,.,0,0,.,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,0,.5,.,0,0,0,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,0,.,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,.3333333433,0,.0625,0,0,0,0,0,0,0,0,0,0,.125,.0714285746,0,0,0,.200000003,0,0,0,.0625,.0500000007,0,0,.1666666716,.8333333135,.0909090936,.,.0322580636,.0625,.1176470593,.0434782617,.0204081628,0,.,.0109289614,.0240963846,.0166666675,0,.075757578,.0283687934,.0490196086,.0286885239,.0294117648,.,.0044642859,.0046948357,.0441176482,.1333333403,.0126582282,.0500000007,.0571428575,.0526315793,.0540540554,.,.0267857146,.0067567569,0,.0275229365,.0245901644,.0095238099,.0203045681,.0320855603,.0043478259,.045161292,0,.0399999991,.046632126,.0148148146,.0458015278,.0184049085,.0130718956,.0042016809,0,.0684931502,.0201342274,.0439560451,.0199999996
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,11123176,11.12317562,0,.,.,.,0,.,.,1,.,0,.5,0,0,0,0,.6666666865,0,0,.,.2857142985,.,0,.,0,0,1,.1000000015,.,.400000006,.200000003,.,.,0,.5,.,.,.6000000238,0,.,0,.0833333358,6,.,0,.0588235296,1.200000048,.0967741907,.0370370373,.,.1199999973,.051282052,0,0,.0102040814,.038961038,.,.0317460336,.0434782617,0,.1132075489,.,.0645161271,.0185185187,.01369863,.,.0113636367,.0035587188,0,0,.,.0106761567,.0300751887,.0199999996,.0060240962,0,.0245098043,0,.0149253728,.0206896551,.,.0133928573,.,0,.0377358496,.0425531901,0,.1875,.0412371121,.,.0149253728,0,.0190476198,.0175438598,.005586592,0,.,0,.1190476194,.0461538471,0,.0155038759,.015625,0,.0263157897,0,.0185185187,.,0,.0547945201,0,.,.,.0480769239,0,.2222222239,.0641025677,.,.,0,.0597014911,.1666666716,0,.1081081107,0,0,.,0,0,0,0,.,0,.,.0303030312,.0789473653,.0588235296,0,0,.,.1333333403,.0319148935,.1052631587,.068965517,0,.0416666679,0,0,0,.020833334,.0526315793,.0882352963,0,0,.5,0,0,.1000000015,0,0,0,.3333333433,.0714285746,.0465116277,0,0,0,0,.,.25,0,0,0,0,0,0,0,.0666666701,0,.,0,0,0,.0769230798,0,0,0,0,.,.,0,0,0,0,.125
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,9587522,9.587521553,.8333333135,.25,.375,.1851851791,0,0,0,0,.0212765951,2.666666746,.095238097,0,.0666666701,.4285714328,.2857142985,.1612903178,.1025641039,.1000000015,6,.25,1,.5,.8571428657,.125,.0666666701,0,1.600000024,.2941176593,.125,1.111111164,.013888889,.1111111119,.,.1176470593,.024390243,0,.2727272809,.3333333433,0,.2888889015,.016260162,.0652173907,.031413611,.0089285718,0,.0847457647,.0774647892,.0390625,0,.0514285713,.1428571492,.0352112688,.0190476198,.0987654328,.0263157897,.0573248416,.,.0160642564,.0439560451,.,.0042283298,.041841004,.0377358496,.0251046028,.0625,.,.0263157897,.0462962948,.200000003,.0606060624,.0736196339,.0473684222,.4945054948,.0434782617,0,.048780486,.024742268,.1058823541,.1585760564,.0302375816,.0743034035,.024813896,.0531250015,.0439330526,.0264385697,.0227272734,.0886319876,.020038167,.0064794817,.0255536623,.0306643955,.0286624208,.0125786159,.0350318477,.0335636735,.0083720926,.0475543477,.0716216192,.0255681816,.0058275056,.0502008051,.0459627323,.0176125243,.0692520812,.0629095659,.0818181783,.130541876,.0373692065,.0584905669,.0177514795,.0143149281,.0303605311,.0247311834,.0276774969,.0216400903,.0104961833,.0182341654,.0141752576,.0122615807,.0237780716,.0112500004,.0091324197,.0216154717,.0095465397,.0172043014,.0139082056,.0309917349,.0228215773,.0221088436,.0163934417,.021484375,.0485762134,.0396039598,.0550688356,.0852359235,.0393442623,.0246710535,.0332640335,.0358851664,.0282485876,.1417322904,.077922076,.0705882385,.04296875,.0019120459,.0324543603,.0162962954,.0159235671,.009596929,.0160142351,.0116279069,.0265151523,.0082644625,0,.0194300525,.0196078438,.0210341811,.0239520967,.0340264663,.0238095243,.0026490067,.0211360641,.0427215174,.0343750007,.0306859203,0,.2599999905,.0544554442,.0791556761,.1317073107,.0242914986,.011959522,.0352220535,.0132370638,.,.0182692315,.0239130426,.0305498987,.0225563906,.016913319,.0196078438,.0303030312,.0135501353,.0366795361,.00618238,.0098870052,.,.0080889789,.0106951874,.0174563583,.0114613185,0,.0250481702,.007134364
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,17247807,17.24780655,0,0,.6666666865,0,.,0,0,1,.375,0,.1818181872,.,0,0,.1000000015,0,0,.0909090936,0,2,0,.1538461596,.125,.055555556,0,.0909090936,0,.200000003,.0909090936,0,.0217391308,.0697674453,0,.0666666701,.,.0740740746,.0714285746,.0666666701,.0909090936,.200000003,.0370370373,.1212121248,.1428571492,.3529411852,.1470588297,.1791044772,.0705882385,.1290322542,.0823529437,.1398601383,.0852272734,.4639999866,.1166666672,.,.1006711423,.0995475128,.2045454532,.0728744939,.0735930726,.0514469445,.0459459461,.0446428582,.0979381427,.0732984319,.0837438405,.1312741339,.2348484844,.0488505736,.0642570257,.1400000006,.1091954038,.0558375642,.1480362564,.1107491851,.0798479095,.0425055921,.0741758272,.1239436641,.0764705911,.0878859833,.0785854608,.0762711838,.0796252936,.0529953912,.0899082571,.0632090792,.0733229294,.1341463476,.1205128208,.0400641039,.0752269775,.1720430106,.0675000027,.1866028756,.0105448151,.0675422102,.035490606,.0422125198,.0459016375,.0556079186,.0303030312,.0248344373,.0468540825,.0372928195,.0257668719,.0849358961,.0256615877,.0593132153,.0357507654,.0475561433,.0465116277,.021238938,.0291181356,.0543352589,.0563218407,.0068509332,.022047244,.0303867403,.0092436979,.0375275947,.0274361409,.0412465632,.0115798181,.0427807495,.0390625,.0262697022,.0415944532,.0319410302,.0269989613,.0403361358,.0428134538,.072033897,.0230862703,.0279720277,.0277108438,.0257787332,.0206746459,.028846154,.0523560196,.0183861088,.0106856637,.0117154811,.0183566436,.0225988701,.0281124506,.0261780098,.0310077518,.0067698257,.0190562606,.0114822546,.0218579229,.0240963846,.0434782617,.0107334526,.0235183444,.0236427318,.037558686,.0382585749,.0600858368,.0308641978,.0158730168,.0226364844,.0224089641,.0234604105,.0612244904,.0792079195,.0344827585,.0044792835,.0088790236,.0219298247,.0085348506,.0277349763,.0318725109,.0342205316,.015625,.1041666642,.0162162166,.0132352943,.0111386143,.0650684908,.0126582282,.0244161356,.0244200248,.0468431786,.0264550261,.0449029133,.0384615399,.0643274859,.0070921984,.0269922875,.0196078438,.0205580033,.0227963533,.1627907008
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,17084357,17.08435631,.2087912112,.0652173907,.09375,.1535087675,.1782178283,.8684210777,.0467625894,.0334645659,.0554216877,.0780487806,0,0,.8613861203,.,.0170697011,.0330097079,.0742258653,3.208333254,.9234449863,.0793650821,0,.1921568662,.0980926454,.2222222239,.0227272734,.919282496,.0272727273,.6740740538,.0154867256,.0120120123,.0221914016,.,.,.1209213063,.0392927304,.1175059974,.1969112009,.0834522098,.0354609936,.0057859211,.0405463092,.,.,0,0,0,.0491803288,0,.0879120901,.7164179087,0,.0497409329,.0570987649,.0310262535,.0524999984,.0843585208,.0426742546,0,.2068965584,.1069767475,.0441767052,.0550918207,.,.049465239,.2173912972,.6899999976,.,.1271347255,.,.0387538001,0,.,.1034482792,.0156114483,.0127551025,.2829457223,.0463821888,.0936902463,.,.0455904342,.119377166,.0303797461,.0700525418,.083735913,0,.0444810539,.0615141951,.,.0176017601,.,.0667996034,.,.0323859863,.061428573,.0445682444,.0455212928,.0121951215,.062581487,.0284931511,.0173410401,.024390243,.0444191359,.0189125296,.0402843617,.0601156056,.,.034836065,.0564617328,.0155180283,0,.0526315793,.0369036905,.0513833985,.028957529,.0185356811,.0202558637,.0095087159,.0164744649,.0118973078,.0317307711,.0291806962,.0221975576,.0354609936,.0075987843,.0278372597,.0196779966,.0448577665,.0458793528,.0487309657,.0330672748,.,.0148331271,.0498915389,.0465116277,.0365050882,.0230446924,.0205864012,.0202931222,.0041322312,.0174013916,.0310277957,.0235198699,.024390243,.0390930399,0,18.4306221,.042857144,.0482398942,.0464666039,.0894141793,.046052631,.0573529415,.0365384631,.0553306341,.0217248183,.049253732,.0162689798,.0522875823,.008086253,.0420168079,.0571955703,.0391986072,.0465116277,.0282208584,.0425287373,.,0,.0481203012,.0305180978,.075000003,.0406290963,.0593368225,.0233317781,.1072555184,.0327102803,.0207910743,.5437158346,.0181623939,.0087189805,.0037546933,.0924657509,.0182403438,.0128946202,.0334928222,.0383747183,.0119521916,.0156657957,.0366972461,.011479592,.0377503857,.030579051,.0294736847,.0171358623,.0161054172
Dominican Republic,DOM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/do/flat/64.png,10627165,10.62716484,.075000003,.0729166642,.0430107526,.1231884062,.0642857179,.2142857164,.0480769239,.0857142881,.0520833321,.0185185187,.,.0194552522,.0481927693,.03125,.045161292,.0336134471,.0442804433,.0935251787,.0336538479,.0649999976,.0672268942,.024390243,.0780141875,.0188679248,.0239234455,.0086956518,.0176056344,.112499997,.02734375,.053497944,.009708738,.0225988701,0,.0379746817,.0569105707,.0211864412,.0062500001,.0253164563,.0068965517,0,.0071174377,.0326530598,.0183486231,.038194444,.0106761567,.0197628457,.0086021507,0,.0488721803,.0033783785,.0322580636,.011933174,.0296495948,.0098039219,.00243309,.0100401603,.0236220472,.0611111112,.0210843366,.02078522,.039577838,.0477941185,.0523560196,.0392156877,.0057971017,.0259179268,.0212201588,.0185676385,.024390243,.0333333351,.055555556,.0250896066,.0359897166,.0123203285,.0197530873,.0133079849,.0484429076,.0178117044,.0174880754,.0175131354,.0195035469,.0205128212,.0323624611,.0409638546,.0190930795,.0240740739,.0520094559,.0225352105,.0189098995,.0086580086,.0123674916,.0273381304,.0235294122,.0016051364,.0339181274,.0132625997,.0270880368,.0079787234,.0073260074,.001234568,.0315457396,.0183397681,.0064464142,.0284495018,.059602648,.0189982727,.0191347748,.012444444,.0083402833,.0056417491,.0051334701,.0375469327,.0065885796,.0223880596,.0094890511,.0213371273,.0149700595,.0172570385,.021403091,.0200642049,.0139949108,.0109439129,.015942825,.0074552684,.022435898,.0149812736,.0080428952,.0023081361,.0161476359,.0118912794,.0157004837,.0068649887,.010186757,.0205128212,.0194063932,.0153452689,.0233863425,.0083857439,.0378096476,.0470588244,.0238938052,.0395604409,0,.036896877,.0065445025,.0443925224,.0647668391,.0249003991,.0135900341,.017502917,.0172910672,.0250000004,.0357941836,.0229885057,.032352943,.0319410302,.0281690136,.0292397663,.0058939098,.0147679327,.037878789,.0154320989,.001996008,.,.0027945971,.0035906644,.0053097345,.0128755365,.0049627791,.0038510913,.0174418613,.0127906976,.0105633801,.0222222228,.0072150072,.0139275771,.0065040649,.0033557047,.0020661156,.010186757,.0121457493,.0082304524,.0064102565,.0077922079,.0063157897,.0083333338,.0093240095,.0142857144,.0042735045,.0064724921,.0115606934,0,.013888889,.0054151625
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,4999441,4.999441147,.0416666679,0,0,0,.0526315793,.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200000003,0,0,.0833333358,0,1,.1666666716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3333333433,0,.0666666701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0571428575,.0181818176,0,.0303030312,.0116279069,.012987013,0,0,.0188679248,.137931034,0,.0266666673,0,.0084033618,.0289855078,.0232558139,.0625,.0329670347,.0204081628,.0118343197,.032894738,.0489510484,.0529801324,.0287769791,.0105263162,.0102040814,.0333333351,.024305556,.0354838707,.0160000008,.0448979586,.0408163257,.0228571426,.0107858246,.027777778,.010362694,.0219178088,.0204545446,.0224215239,.0198412705,.0160714295,.0425531901,.0171821304,.0124333929,.021428572,.0397111923,.0145454546,.01171875,.0166666675,.0107411388,.0047694752,.0163398702,.0198807158,.0153508773,.0244897958,.0132075474,.0217983648,.008883249,.0163934417,.0321839079,.0172413792,.0168453287,.0098911971,.0152565883,0,.0307167228,.0110062892,.0182149354,.0065298509,.0112219453,.0111662531,0,.0516962856,.0375670828,.0156657957,.0360360369,.0151085928,.0073684212,0,.0482115075,.0142517816,.0159680638,.0172588825,.0167644601,.0164744649,.,.0245591942,.0167224072,.0187332742,.0121422373,.0139116207,.0129032256,.,.0177419353,.0170098487,.0180859081,.0098113203,.0091549298,.0134680131,.,.0194022022,.0219072159,.0145032629,.0122887865,.0096401032,.0156950671,.,.0169312172,.0147194108,.00729927,.0178571437,.0066322773,.0121654505,.,.0126126129,.0202247184,.0121107269,.0140449442,.0139860138,.0125646712,.
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,.0434782617,.6190476418,.1875,.1884057969,.1382978708,.1041666642,.0648148134,.0628930852,.09375,.094339624,.0575539581,.1392405033,.0957446843,.0796019882,.0328467153,.0887573957,.0839999989,.0423728824,.2388059646,.2368421108,.1574803144,.1507936567,.078125,.1019417495,.0934065953,.1052631587,.0864864886,.0813953504,.0772946849,.0780487806,.065624997,.0613026805,.0506329127,.0825688094,.0596590899,.0658914745,.0733333305,.0601202399,.0824372768,.0574412532,.0754098371,.0406249985,.0780346841,.0382293761,.052100841,.0833333358,.0862676054,.0545454547,.0606980287,.054711245,.0617647059,.0957095698,.0829875544,.0850393698,.0679611638,.1000000015,.0811170191,.085536547,.0711610466,.0449330769,.0751503035,.0732009932,.0733855218,.0572207086,.0681457967,.0718608201,.0523255803,.0967741907,.0657657683,.0701492503,.0571992099,.0922989771,.1036303639,.0919540226,.1976840347,.0647336468,.0441501103,.0847880319,.1117647067,.0826245472,.0873940662,.0556315556,.0687382296,.0797644556,.0794326216,.058971934,.0689767897,.0823080167,.0622722767,.0584749095,.071159482,.0533747524,.0616752729,.0673952624,.0549530014,.0692259297,.0589492992,.0845522657,.0497237556,.0768105313,.084536083,.0756951571,.0687987134,.0794702023,.0704960823,.0916988403,.0667291507,.043363221,.0463344306,.0664865971,.0957724452,.053015478,.0586226508,.0391937308,.0348108336,.0338785052,.0459106117,.0463802591,.0456419736,.0489851162,.0387665182,.0484095998,.0438378826,.035081286,.0338461548,.0240178928,.0415224917,.0204716511,.0405775718,.0374777466,.0303400178,.0290224534,.0388553776,.0274802055,.0235911962,.0314935744,.0307262577,.0282725468,.0294813644,.0302416217,.0244488642,.0241892617,.0238811243,.0231473483,.0219874606,.0243756007,.0162092764,.0180759802,.0192357674,.0288632847,.0196990427,.0236436035,.0188643467,.0158273373,.0187561698,.0191755537,0,.0398211256,.0210723188,.0262865089,0,.0375470668,0,.0420544222,.0229953527,.023806572,.0287216064,.0243966077,.0231670756,.0253423788,.0270743538,.0231239088,.0212100614,.0236856267,.0258286055,.0209323224,0,.0482684635,.0208149366,.0260557048,.0281768981,.0219656434,.0245134458,.0230358504,.0212169737,.0242196601,.023795953,.0256460067,.0291145742,.0340606719,.0305653717,.0266429838,.0299319737,0
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,18729160,18.72916031,.0090909088,.0670731738,.0361842103,.0285714287,.0304347817,.0193548389,.0276816618,.0443686023,.0214477219,.0180180185,.013671875,.0258064512,.0261627901,.0299003329,.0209302325,.0258215964,.0132325143,.0193740688,.0454545468,.0320512839,.0127551025,.0168539323,.0074906368,.0202247184,.011025358,.0223463681,.0262529831,.036923077,.0237068962,.0426356606,.0526315793,.0198092442,.061310783,.0580912866,.0561594218,.0673076957,.0395430587,.0416243672,.0170229618,.0366449505,.0438775495,.0327749439,.03391473,.0319634713,.0388209932,.0153267784,.034608379,.0492898896,.0452352241,.0327067673,.0304625798,.0367705822,.0169553328,.0407989807,.2752414346,.0053977272,.0475482903,.0436427854,.0519176796,.0234708395,.0598544069,.0079673138,.005297679,.0536044352,.0485603772,.0682002679,.0153169548,.0380952395,.0042047533,.0008503401,.0457304753,.036878217,.039220348,.0199428163,.0252927393,.0140545145,.0288780984,.0114095137,.0296309441,.0193959139,.0172329508,.0167195164,.014777367,.0099740671,.0731578916,.0243575424,.0157392696,.0186741371,.0174781531,.009765625,.0118296528,.0320635773,.0223752148,.2460428327,.0222423971,.0137571162,.0323624611,.012964054,.0169811323,.046437148,.0214205179,.0282064937,.0249660779,.0247933883,.021527214,.0184108522,.0315991081,.0261608902,.0275862068,.0249003991,.0378440358,.0206971671,.0274532717,.0389089435,.0251732953,.0220191106,.0316698663,.0295378752,.0235792026,.0157068055,.0398812033,.0161100198,.024038462,.0259326659,.0285982192,.0175812468,.0180281699,.0474247821,.0244016889,.034655951,.0289435592,.0363223627,.0285908785,.018171493,.0420944542,.0278551541,.022292994,.0309886858,.0226358157,.0203562342,.0148195876,.0418006442,.0346653834,.0318257958,.0200587083,.0385604128,.0221729483,.0169204734,.0435982347,.0359374993,.0232078396,.027593255,.0336311087,.0190543402,.0130434781,.0483592413,.0304812826,.0270004906,.0162849873,.006849315,.0162085984,.015056462,.0703745708,.0294715445,.0325699747,.0240847785,.0323129259,.0213101823,.01076716,.0493300855,.0241157562,.0244016889,.0288184434,.0344213657,.0212903228,.0153374234,.0413311869,.0316040553,.0281537622,.0287500005,.0485762134,.0189573467,.013768116,.0109763145,.0425246209,.0279488396,.024453694,.023163842,.015960712,.010053223,.0415008515,.0282608699,.025518341,.0304449648
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,.,.,0,0,0,.,0,.,.0833333358,0,0,0,0,0,.,0,0,0,0,0,.,0,0,.,.,.,.,.,.,0,0,0,.,0,.,.,0,.,.,0,.,.,.,.,0,0,.,.,0,.,.,.,0,0,.,0,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,0,.,.,.,0,0,.,.,.,0,.,0,.,.,.,.,.,0,0,.,.,0,.,0,.,0,.,0,0,.,0,0,0,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,0,.,0,0,.,.,0,0,.,.,.,.,0,0,0,0,.,.,.,0,.,.,.,.,0,.,.,.,.,.,0,.,0,0
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,.6644951105,.4361948967,.502314806,.4373716712,.3068181872,.3869968951,.1353251338,.1474530846,.3518211842,.3685770631,.2707055211,.2974025905,.3074684739,.2562733591,.2013108581,.2565036416,.2626132071,.3204775155,.1979522258,.2552503943,.311681211,.2125572264,.285985738,.2539146543,.2147177458,.2339679301,.2537099123,.3458904028,.2908887267,.1773778945,.2403294295,.1325506568,.1207627133,.169121027,.1951977909,.1358139515,.1583577693,.1996012032,.1970191896,.1381718218,.118781276,.1520117074,.0973467156,.1261733174,.1010700464,.1042871177,.0723109394,.0903553292,.146403715,.1131426618,.1130641699,.0586827062,.0683812425,.069361873,.0475223958,.0770115629,.0646897554,.0669440255,.0436956212,.0540344082,.0387023352,.0536493547,.0785346702,.061604932,.0468637608,.0447860956,.0307146721,.0374794304,.058630798,.0474841036,.0413858145,.0368957147,.0321115814,.040960297,.0291878171,.0442059524,.0398865715,.0315376893,.0411679596,.0496497564,.0502672307,.035184104,.030028576,.0359127112,.0379955247,.053591039,.0221650135,.0308948252,.0400329903,.0316918157,.0329648033,.028858982,.0334827639,.0248186085,.0238027554,.0234938972,.0262764003,.0403888188,.0274875835,.0272528846,.0273784436,.0319331288,.0213043652,.0303524639,.0203288812,.0357856005,.0264905319,.0269046351,.0278809927,.0217872821,.0276545398,.0275700595,.0359933861,.0272448957,.0315709412,.0317187719,.0243104249,.0347040519,.0310671087,.0173150599,.0210470147,.0189654864,.0138620054,.0252258126,.029376395,.0331242643,.0175464004,.0208171234,.0201210324,.0196510404,.0191472862,.0339522883,.024630351,.0189844631,.0185174737,.0170217007,.0151691018,.0245980006,.0250816401,.0232937112,.0214667749,.0138789499,.0175341591,.0168606881,.0193498116,.0160016511,.0105474638,.0218061581,.0216887668,.0287926216,.016269587,.0177191403,.0223094039,.0236135274,.0209283102,.018740816,.0197641198,.017871825,.0224656519,.0082026068,.0195269454,0,.0389052629,.0145326238,.0278534573,.0230700374,.0308575872,.0604384057,.0287860166,.0179500449,0,.0389881581,.0247156005,.0213130973,.0223446917,.0199348181,.0200809855,.0171369705,.016910186,.0176947955,.0149876969,.0092725959,.,.0107479878,.0236282162,.0162449777,0,.0380843803,.0206188783,.0169395152,.0137456097,.,.0072312145,0
Bolivia,BOL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/bo/flat/64.png,11353142,11.35314178,0,.0909090936,.1111111119,0,.1428571492,.0625,.1000000015,.375,.75,.1111111119,.2857142985,.2222222239,.115384616,.1818181872,.25,.055555556,1,.7142857313,.200000003,.200000003,.1666666716,.1162790731,.25,.1666666716,.2857142985,.1481481493,.0909090936,.1764705926,1.272727251,.1063829809,.115384616,.0169491526,.0476190485,.078125,.3846153915,.1754385978,.2807017565,.2419354767,.0414937772,.0806451589,.1264367849,.107438013,.0714285746,.0666666701,.0378378369,.0584795326,.0252100844,.1090909094,.2481203079,.1304347813,.0669642836,.0585365854,.1084337384,.0419847332,.0571428575,.0550458729,.0570776239,.0783582106,.0663265288,.0773809552,.0747126415,.0528967269,.0567226894,.03164557,.0290791597,.0523255803,.0290360041,.084615387,.0856102034,.0565217398,.0463678502,.0609555207,.0434782617,.0571428575,.154385969,.1862745136,.074820146,.1224489808,.0791855231,.0641361251,.0635268316,.0907617509,.0684039071,.0666666701,.0586034916,.0749385729,.065506652,.050193049,.0605022833,.0533936657,.0357142873,.0400728583,.0413385816,.070652172,.0454908237,.0530660376,.1114808619,.0502742231,.0545634925,.0607225224,.0511627905,.0494812466,.0391517133,.0528052822,.0704633221,.0611535795,.0761736035,.0571625344,.053211011,.0901722386,.0705550313,.056895487,.0481125079,.0412796699,.0303186029,.0309430249,.0367036015,.0511000715,.0358711556,.0371203609,.0510295443,.0456810631,.0350684933,.0479094088,.0371004567,.042757418,.050538525,.0423529409,.039228294,.0379241519,.0492647067,.0407560542,.0567656755,.0348314606,.050702028,.0374659412,.0790378004,.0296610165,.0372860618,.0437093899,.0585197918,.0612391941,.0368879959,.0459866226,0,1.883959055,.0239420943,.0241260454,.046305418,.0416058376,.0473790318,.065096952,.05005005,.0622796714,.0283105019,.0318840593,.0304687507,.0380952395,.0504885986,.058730159,.0582959652,.0574886538,.039859321,.0438047573,.0423600599,.0568181835,.0502994023,.0440340899,.0327868834,.041860465,.0455015525,.0345679,.0346106291,.0338164233,.0404797606,.0614334457,.0658135265,.0537974685,.0715990439,.0776699036,.0580645166,.053533189,.0484171323,.0477707013,.0529801324,.0648648664,.0582524277,.0652173907,.0574162677,.0477611944,.0641975328,.0477137193,.0542857125,.0602006689
Belize,BLZ,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/bz/flat/64.png,383071,.3830710053,0,.,.,.,.,0,.,.,.,0,.,0,0,.,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,0,0,.,.,.,.,.,0,.,.,.,0,.,.,.,.,0,.,0,.,.,.,.,.,.,0,.,.,.,0,.,0,.,.,.,.,0,0,0,1,.,.,.,.,.,.,.,.125,0,.,.,.0344827585,.0357142873,.,.03125,0,0,.,0,0,.0333333351,0,0,.0434782617,.,.025641026,0,.0232558139,0,0,0,0,0,0,.0192307699,0,.0344827585,0,0,.0196078438,.,.0196078438,.0238095243,.,0,0,.75,.,.0142857144,0,.0454545468,.0476190485,.1481481493,0,0,.0434782617,0,.095238097,0,.,.0140845068,.,.0196078438,0,.,.0151515156,.,.0099009899,.,0,.,.0392156877
