Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020
Jamaica,JAM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/jm/flat/64.png,2934855,2.934854984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,.2271548957,.2271548957,.2271548957,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,0,0,0,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1135774478,.1135774478,.1135774478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2271548957,.2271548957,.2271548957,0,0,.1135774478,.1135774478,.2271548957,.1135774478,.1135774478,0,0,0,0,0,0,0,0,.1135774478,.2271548957,.2271548957,.1135774478,0,.340732336,.340732336,.340732336,0,.1135774478,.2271548957,.2271548957,.1135774478,.340732336,.9086195827,1.022197008,.9086195827,.4543097913,.4543097913,.4543097913,.5678872466,.6814646721,.4543097913,.2271548957,.2271548957,.340732336
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,11123176,11.12317562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0299674608,.0299674608,.0299674608,0,.0299674608,.0299674608,.0299674608,.0299674608,.0299674608,.0299674608,0,0,0,0,0,0,0,.0299674608,.0599349216,.0599349216,.0599349216,.0299674608,.0299674608,0,0,.0599349216,.0599349216,.0599349216,.0299674608,.0899023861,.1198698431,.0899023861,.0299674608,0,0,.0899023861,.1198698431,.1198698431,.0899023861,.1198698431,.1198698431,.0599349216,0,.0299674608,.0299674608,.0599349216,.1198698431,.1198698431,.1198698431,.0299674608,.0599349216,.2097722292,.2397396863,.2097722292,.0599349216,.2097722292,.2996746004,.2996746004,.1198698431,.1198698431,.1498373002,.1498373002,.0599349216,.0299674608,.1198698431,.1798047721,.2097722292,.2996746004,.2397396863,.3596095443,.1798047721,.3596095443,.2996746004,.3596095443,.2397396863,.2097722292,.1798047721,.1198698431,.0299674608,.0299674608,.1198698431,.2397396863,.2697071433,.2397396863,.1198698431,.2097722292,.1498373002,.2097722292,.1498373002,.1498373002,.1798047721,.0899023861,.0899023861,.1198698431,.2996746004,.2996746004,.5394142866,.4794793725,.4794793725,.1798047721,.0599349216,.1198698431,.1198698431,.1498373002,.0899023861,.0299674608,0,.1498373002,.2397396863,.2397396863,.1498373002,.0899023861,.0899023861,.0599349216,.0299674608,.0599349216,.0899023861,.0899023861,.1798047721,.1198698431,.1498373002,.0299674608,.1798047721,.1498373002,.3296420872,.3296420872,.3596095443,.1798047721,.0299674608,.1198698431,.2697071433,.2697071433,.2697071433,.1198698431,.1198698431,0,0,0,0,0,0,0,0,.0299674608,.1198698431,.1498373002,.1198698431,.0299674608,0,.0599349216,.1498373002,.2697071433,.2697071433,.1798047721,.1198698431,.0599349216,.0599349216,0,.0299674608,.0599349216,.1498373002,.1198698431,.1348535717
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,9587522,9.587521553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0347674154,.0347674154,.0347674154,.0695348307,.2086044848,.2086044848,.2433719039,.2433719039,.278139323,.1738370657,.278139323,.2433719039,.2433719039,0,.0347674154,.0347674154,.0695348307,.0695348307,.0695348307,.0695348307,.2086044848,.3476741314,.5215111971,.5215111971,.3824415505,.1738370657,0,0,.0347674154,.3129067421,.4519763887,.4172089696,.2086044848,.1738370657,.2433719039,.3476741314,.3824415505,.3476741314,.3824415505,.278139323,.5910460353,.5910460353,.764883101,.4867438078,.3129067421,.1043022424,.3129067421,.4519763887,.5215111971,.5910460353,.4519763887,.5215111971,.3129067421,.4172089696,.3129067421,.1738370657,.3476741314,.6953482628,.6953482628,.8344179392,.5215111971,.7301157117,.4867438078,.4867438078,.278139323,.2433719039,.556278646,.7301157117,.8344179392,.764883101,.9039527774,.7996505499,.556278646,.5215111971,.4867438078,.7301157117,1.112557292,1.112557292,1.21685946,.6953482628,.6258134842,.556278646,.6953482628,.8344179392,.7301157117,.6605808735,.764883101,.6953482628,1.5993011,1.634068489,1.877440333,1.077789783,2.294649363,2.155579567,1.842672944,.4867438078,.6258134842,2.190347195,3.685345888,3.754880667,3.024765015,1.668835878,1.773138165,1.668835878,1.912207842,1.668835878,2.538021326,2.677090883,2.43371892,1.355929136,1.251626968,1.773138165,1.5993011,1.738370657,2.294649363,2.259881973,2.711858273,3.372439146,3.685345888,2.642323494,2.538021326,3.1986022,3.650578499,3.650578499,4.03302002,4.971740246,5.076042652,4.276391983,3.789648056,2.259881973,1.634068489,1.112557292,1.5993011,2.155579567,2.259881973,1.842672944,1.703603268,1.425464034,1.355929136,1.321161747,1.251626968,1.147324681,1.182092071,1.147324681,1.21685946,.9039527774,1.147324681,1.251626968,1.355929136,1.21685946,1.21685946,1.773138165,2.086044788,3.233369589,4.172089577,4.311159134,3.302904367,1.912207842,1.5993011,1.5993011,2.294649363,2.81616044,3.337671757,2.850928068,1.842672944,1.355929136,.9734876156,1.286394358,.9039527774,.8344179392,.7301157117,1.043022394,1.095173597
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,17247807,17.24780655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0193261281,.0193261281,.0193261281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0193261281,.0193261281,.0386522561,.0193261281,.0193261281,0,0,0,.0386522561,.0386522561,.0386522561,0,0,.0386522561,.0386522561,.0386522561,0,0,.0193261281,.0773045123,.0773045123,.0966306478,.0773045123,.0773045123,.0386522561,.0193261281,.0193261281,.0193261281,.0193261281,.0193261281,.0579783879,.0386522561,.0773045123,.0773045123,.0966306478,.0579783879,.0579783879,.0386522561,.0579783879,.0579783879,.0579783879,.0579783879,.0773045123,.0773045123,.0966306478,.1932612956,.2319135517,.2512396872,.1546090245,.1932612956,.1932612956,.1546090245,.1546090245,.1932612956,.4058487117,.5218054652,.6570883989,.5411316156,.5024793744,.4058487117,.6764144897,.8116974235,1.797330022,1.681373239,1.816656113,.9856325984,1.140241623,1.236872196,1.294850588,1.198220015,.9856325984,.966306448,.9276542068,.9856325984,.9276542068,.966306448,1.256198406,1.584742546,1.584742546,1.236872196,1.314176798,1.352828979,1.468785763,1.73935163,2.029243469,2.009917498,1.430133581,1.294850588,1.73935163,1.874634504,2.067895889,1.990591288,2.009917498,1.951938987,1.623394847,2.048569679,2.145200253,2.609027386,2.299809456,2.454418421,2.029243469,2.512396812,2.531722784,3.092180729,2.724984169,1.913286805,1.565416455,1.140241623,1.584742546,1.700699329,2.512396812,2.667005777,2.435092211,1.971265197,1.778003812,1.604068756,1.951938987,2.048569679,2.744310379,2.396440029,2.473744392,1.72002542,1.507438064,1.488111973,2.048569679,2.531722784,2.415766001,1.778003812,1.04361093,.6957406402,1.082263231,1.430133581,2.087221861,1.700699329,1.604068756,.9276542068,1.236872196,1.700699329,2.261157036,2.183852673,2.183852673,1.700699329,1.526764154,.966306448,1.314176798,1.430133581,1.526764154,1.275524497,1.06293714,.9856325984,.966306448,.966306448,.8503496647,.9083280563,1.06293714,.9276542068,.7150667906,.8696758151,.8696758151,1.082263231,.7537190318,1.004958749,.7537190318,.8116974235
Ecuador,ECU,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/ec/flat/64.png,17084357,17.08435631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0390220545,.0390220545,.0390220545,0,0,.0195110273,.0585330799,.0975551307,.2146212906,.2536433339,.3902205229,.2731543779,.3121764362,.1755992472,.3902205229,.4682646394,.4682646394,.5267977118,.6828859448,1.170661569,1.36577189,1.541371107,1.170661569,.8975072503,.9365292788,1.209683657,1.580393195,1.502349019,1.424304962,1.190172672,1.1316396,1.053595424,1.073106527,.9365292788,1.014573336,1.326749802,1.385282874,1.677948356,1.248705745,1.229194641,1.034084439,1.092617512,.7609300613,.3121764362,1.69745934,5.75575304,5.98988533,4.62411356,3.746117115,9.521381378,12.95532131,9.872579575,3.86318326,1.053595424,1.658437252,2.633988619,1.93159163,9.228715897,8.604362488,11.90172672,4.038782597,3.765628099,5.209444046,6.906903267,7.765388489,3.999760389,2.946165085,2.965676069,2.731543779,4.233892918,4.058293343,3.29736352,2.868120909,2.087679863,3.258341551,2.146213055,2.555944443,1.151150584,.8779962063,.4682646394,2.029146671,2.497411489,2.497411489,1.873058558,2.380345345,2.633988619,2.107190847,1.59990418,1.93159163,1.521860123,2.692521811,3.004698038,3.433940649,1.970613718,1.873058558,2.165724039,3.082742214,3.62905097,2.907142878,2.653499603,1.307238817,2.302301168,.9950623512,2.341323137,2.575455427,2.9266541,1.677948356,1.873058558,2.009635687,2.868120909,2.673010588,3.375407696,3.765628099,2.770565748,2.360834122,2.029146671,1.795014501,1.541371107,1.287727714,3.082742214,2.868120909,2.419367313,1.93159163,2.165724039,2.809587955,2.341323137,2.419367313,2.068168879,1.326749802,1.638926268,2.048657894,2.360834122,1.990124702,1.736481428,1.482838035,1.248705745,1.502349019,2.107190847,2.438878298,2.302301168,2.204746008,1.541371107,1.268216729,1.404793978,2.165724039,2.146213055,1.736481428,1.346260905,.8779962063,.6828859448,.6828859448,1.209683657,1.521860123,1.541371107,1.580393195,1.170661569,1.034084439,.7804410458,1.482838035,2.282790184,2.790076733,2.555944443,2.146213055,1.443815947,1.775503397,1.951102734,2.907142878,2.653499603,2.477900505,1.638926268,1.014573336,.6633749008,1.248705745,1.795014501,2.009635687,2.048657894,1.482838035,76.13202667,76.15153503,77.59535217,3.375407696,4.077804565,3.180297375,3.004698038,1.960858226
Dominican Republic,DOM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/do/flat/64.png,10627165,10.62716484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0313661583,.0313661583,.0627323166,.0313661583,.0313661583,.0313661583,.0313661583,.1254646331,.2195631117,.2195631117,.4391262233,.5645908713,.9096186161,.6900554895,.721421659,.5645908713,.5645908713,.5332247019,.3450277448,.6900554895,.5645908713,.940984726,.8155201077,1.003717065,.8782524467,.8468862772,1.725138664,1.599674106,1.505575538,.5018585324,.5959569812,.5332247019,.8782524467,.940984726,1.097815514,.8782524467,1.066449404,.940984726,.6900554895,.4077600539,.4077600539,.470492363,.4077600539,.470492363,.5959569812,.8468862772,1.035083175,1.003717065,1.035083175,.8782524467,.9096186161,.8468862772,.8155201077,.721421659,.470492363,.4077600539,.5332247019,.6586893201,.9096186161,.6900554895,.5959569812,.1881969422,.3136615753,.4077600539,.5645908713,.4391262233,.470492363,.3763938844,.3136615753,.1254646331,.3136615753,.5018585324,.7841539383,.6273231506,.7527877688,.5332247019,.4391262233,.5332247019,.4391262233,.5645908713,.3136615753,.6273231506,.5645908713,.4391262233,.2509292662,.3763938844,.6900554895,.7527877688,.8468862772,.9723508954,1.160547853,1.191913962,1.28601253,.940984726,1.003717065,.6900554895,.8468862772,.6900554895,.6273231506,.9096186161,.9096186161,1.160547853,.8468862772,.8782524467,.6586893201,.9096186161,.8782524467,1.003717065,.8782524467,1.003717065,.9096186161,.9096186161,1.097815514,1.097815514,1.191913962,1.34874475,1.599674106,1.725138664,1.223280191,.940984726,1.003717065,1.191913962,1.003717065,1.31737864,1.254646301,1.599674106,.8782524467,.7527877688,.4077600539,1.160547853,1.568307877,1.787871003,1.474209428,1.442843318,1.881969452,1.97606802,1.850603342,1.474209428,1.003717065,.721421659,1.34874475,1.380110979,1.97606802,1.442843318,2.101532698,1.97606802,2.164264917,1.787871003,1.944701791,2.03880024,1.97606802,2.101532698,1.881969452,2.258363485,1.599674106,1.505575538,.7527877688,1.380110979,1.662406325,1.944701791,1.254646301,.9723508954,1.442843318,1.787871003,1.97606802,1.881969452,1.599674106,1.944701791,2.03880024,2.63475728,2.854320288,1.97606802,2.352461815,1.380110979,1.97606802,1.536941767,2.164264917,1.944701791,1.631040215,1.223280191,1.31737864,1.270329356
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,4999441,4.999441147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0666741207,.0666741207,.1333482414,.0666741207,.0666741207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0666741207,.0666741207,.0666741207,0,0,0,0,.0666741207,.0666741207,.0666741207,0,.0666741207,.1333482414,.1333482414,.0666741207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0666741207,.0666741207,.0666741207,.0666741207,.0666741207,.1333482414,.1333482414,.1333482414,.0666741207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0666741207,.0666741207,.1333482414,.0666741207,.0666741207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1333482414,.2000223547,.2000223547,.1333482414,.1333482414,.2000223547,.1333482414,.0666741207,.0666741207,.3333705962,.3333705962,.4000447094,.1333482414,.2000223547,.2000223547,.3333705962,.5333929658,.6000670791,.6667411923,.5333929658,.6667411923,.9334376454,1.333482385,1.266808271,.9334376454,.6000670791,.9334376454,1.266808271,1.800201178,1.600178838,1.866875291,1.800201178,1.933549404,1.666852951,1.666852951,1.400156498,1.466830611,1.400156498,1.800201178,1.933549404,1.933549404,2.46694231,2.46694231,2.333594084,1.733527064,1.800201178,1.866875291,1.866875291,1.733527064,1.866875291,1.466830611,1.533504725,1.533504725,1.800201178,1.933549404,1.733527064,1.800201178,1.466830611,1.466830611,1.866875291,2.066897631,2.333594084,2.066897631,2.133571863,1.400156498,1.933549404,1.666852951,2.333594084,1.600178838,1.733527064,1.666852951,1.200134158,2.733638763,3.533728361,4.333817959,3.800424814,3.467054129,3.133683681,1.533504725,.700078249
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0134276804,.0201415196,.0201415196,.0134276804,.0201415196,.0201415196,.0134276804,.0268553607,.0402830392,.0671384037,.0469968803,.0469968803,.0604245588,.100707598,.1074214429,.1409906447,.1208491176,.127562955,.1544183195,.2014151961,.3088366389,.2685536146,.2148428857,.1812736839,.1477044821,.2148428857,.1745598465,.2349843979,.2349843979,.2416982353,.2014151961,.1812736839,.1745598465,.1947013587,.1812736839,.1947013587,.1879875213,.2416982353,.2282705605,.2685536146,.3021228015,.3088366389,.3155504763,.2954089642,.3625473678,.38268888,.3289781511,.3356919885,.3222643137,.3759750426,.3424058557,.3222643137,.3088366389,.3088366389,.3558335304,.3558335304,.3289781511,.3088366389,.3424058557,.3759750426,.4028303921,.4632549584,.5035380125,.5035380125,.456541121,.4766826332,.5102518201,.4833964705,.5169656873,.5841040611,.7855193019,.7788054347,.7989469767,.7116670609,.7922331095,.913082242,1.074214458,1.154780507,1.094355941,1.12121129,1.168208122,1.208491206,1.161494374,1.067500591,1.201777339,1.215205073,1.40319252,1.322626472,1.50390017,1.638176918,1.759026051,1.926872134,1.779167652,1.866447568,1.705315351,2.309561014,2.732532978,3.007800341,3.518052101,3.108507872,2.65196681,1.960441351,2.463979244,2.974231243,3.168932438,2.839954376,2.90709281,2.799671412,3.108507872,3.383775473,3.800033569,3.974593401,3.981307268,3.558335304,3.397202969,3.403916836,3.853744268,4.451275826,4.713115692,4.746685028,4.303571701,4.363996029,4.276716232,5.095804691,5.43149662,6.015600681,5.619483948,5.38449955,5.404641151,6.237157345,6.935396671,6.921968937,5.881323814,5.639625549,6.123022079,6.613132477,6.539280415,6.190160751,6.277440548,6.149877548,6.062597752,6.069311619,6.277440548,6.680270672,6.65341568,6.827975273,6.532566547,6.391575813,5.908179283,5.43149662,5.921607018,5.444924355,6.371434212,6.639987946,7.606781006,7.00924921,6.183446884,5.827613354,5.74033308,5.888037682,5.901465416,6.015600681,6.015600681,6.626560211,6.592990875,6.418431282,5.626197815,5.444924355,5.330789089,4.880961895,3.054797173,4.303571701,4.431134224,6.089452744,4.572124958,4.357282162,4.088728428
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,18729160,18.72916031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0177975595,.035595119,.035595119,.035595119,.035595119,.0533926748,.0533926748,.0533926748,.0533926748,.1067853495,.1601780355,.177975595,.177975595,.1957731545,.284760952,.2669633925,.284760952,.2491658181,.35595119,.391546309,.4449389577,.4093438685,.3025585115,.3381536305,.2491658181,.4093438685,.4271413982,.569521904,.4983316362,.4093438685,.3737487495,.4805340767,.5161291957,.4805340767,.3737487495,.3737487495,.4271413982,.4627365172,.4805340767,.5161291957,.4805340767,.5517243147,.5873194337,.640712142,.4983316362,.3737487495,.2669633925,.3381536305,.4093438685,.4805340767,.5161291957,.5517243147,.605117023,.8008901477,1.050055981,1.334816933,1.459399819,1.494994998,1.566185236,1.672970533,1.975529075,2.15350461,2.295885086,2.295885086,2.331480265,2.367075443,2.189099789,2.295885086,2.456063032,2.776419163,2.918799639,3.007787466,3.399333715,3.933260441,4.32480669,4.627365112,4.734150887,5.001113892,14.52280807,13.20578861,14.91435432,6.834262371,10.4471674,11.14127159,12.01335239,8.756399155,5.018911839,5.196887016,8.52503109,12.63626671,12.10233974,11.35484219,7.279201508,3.737487316,4.484984875,7.13682127,10.02002525,10.96329594,10.78532028,9.02336216,6.068967342,4.34260416,6.1401577,6.460514069,7.813128471,6.905452728,5.926587105,4.30700922,4.71635294,5.303672314,6.175753117,5.481647968,5.285874844,4.32480669,3.345941067,3.684094667,4.734150887,22.74527931,22.40712738,21.58843803,5.090101719,4.129033566,3.897665501,3.648499489,4.218021393,5.303672314,4.876531124,4.858733654,3.915462971,2.954394817,3.381536245,3.862070322,4.538377285,4.111236095,4.449389935,3.773082495,3.274750948,3.239155769,3.790879965,3.897665501,3.345941067,3.221358061,2.972192287,2.278087616,2.84760952,2.88320446,3.381536245,2.723026514,3.078977585,2.687431335,2.242492437,2.812014341,3.150167942,3.808677673,3.221358061,3.434928894,2.954394817,2.456063032,2.776419163,3.096775293,3.399333715,3.061180115,2.794216633,2.491658211,1.779755831,2.367075443,3.078977585,3.684094667,3.025584936,2.812014341,2.331480265,1.957731485,2.295885086,2.989989996,3.434928894,2.989989996,2.642937422
Barbados,BRB,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/bb/flat/64.png,286641,.2866410017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162894845,2.32578969,3.488684416,2.32578969,1.162894845,1.162894845,1.162894845,1.162894845,0,0,1.162894845,1.162894845,1.162894845,0,0,0,0,0,1.162894845,1.162894845,1.162894845,0,0,0,1.162894845,1.162894845,1.162894845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/br/flat/64.png,209469333,209.4693298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0015913228,.0047739684,.0095479367,.0159132294,.0190958735,.0302351341,.0366004258,.0493310094,.0541049764,.0684268847,.0732008517,.0827487856,.0938880518,.1066186354,.1432190537,.1654975712,.2625682652,.2514290214,.3262211978,.2577942908,.3262211978,.3835088015,.5299105048,.6142506003,.5903807878,.4853534698,.4344311357,.431248486,.6492597461,.8163486123,.948428452,.9691156149,.9834375381,.8561316729,.7097299695,.6158419251,.7065473795,1.183944225,1.532443881,1.831612587,1.519713283,1.430599213,1.632697225,1.952553153,2.232625961,2.114868164,1.985970974,1.662932396,1.519713283,1.872987032,2.445863247,2.900981665,3.308360338,3.290855646,3.076027155,2.603404284,2.872337818,3.368830442,3.733243465,3.979898453,3.854183912,3.372013092,3.009191513,3.693460464,4.361815929,5.082684994,4.87740469,5.019032478,4.167674541,3.858958006,3.976715803,4.66575861,5.221130371,5.35639286,5.149520874,4.073786736,3.276533842,3.763478518,5.146337986,6.498962402,6.089992523,5.381854057,3.87327981,3.354508638,3.940115452,5.132016182,6.02315712,5.44550705,4.837621689,3.839862108,3.39110899,4.011724949,5.057224274,6.029522419,5.908581734,5.515524864,4.524130821,3.687095165,4.247240543,5.154294968,5.88789463,5.276826382,5.155886173,4.218596935,3.74438262,4.016499043,4.789881706,5.681022644,5.696935654,5.781275749,4.746916294,3.680729866,3.940115452,4.928327084,5.883120537,5.819467545,5.577586651,4.640297413,3.874871254,4.239284039,5.19726038,6.134549618,5.916538239,5.420045853,4.455704212,3.610711575,4.320441723,5.224312782,6.304821014,5.969051838,5.852885246,4.6498456,3.787348509,3.325864792,4.980840683,5.800371647,6.263446808,5.456645966,4.52094841,3.484997034,3.590024471,5.01584959,6.091583729,5.972234726,5.125650883,4.067421436,3.469083786,4.056282043,5.01584959,5.905399323,5.564856052,4.823299408,3.801670313,3.203332901,4.22655344,5.168616772,5.996104717,5.521890163,5.012667179,3.882827759,3.104671001,3.707782269,4.648253918,5.315018177,4.653028011,4.132665634,3.46749258,2.986912966,3.714147568,4.697585106,5.14474678,4.624384403,3.855775356,3.239933252,2.320148706,2.006658077,3.006008863,4.076969147,4.66575861,4.250423431,3.346551895,2.933603764
