Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020
United Arab Emirates,ARE,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ae/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,5,0,0,0,6,0,0,3,5,0,7,0,0,7,7,0,0,0,6,3,0,0,35,12,17,19,23,19,53,29,150,170,92,172,81,101,61,93,0,98,74,83,103,91,123,127,91,112,91,148,100,114,121,99,203,187,206,213,265,458,509,577,631,511,407,398,603,581,1065,1214,1018,946,1043,697,561,601,325,389,314,412,449,386,406,388,427,419,765,724,745,469,465,1277,1217,712,815,701,667,732,676,704,755,758,661,631,657,702,760,304,365,577,665,490,594,504,489,704,440,424,993,568,1288,399,679,492,373,512,393,994,1036,469,352,352,343,390,494,387,393,554,328,395,297,424,283,346,360,248,227,295,354,276,230,323,198,195,232,179,101,98,123,100,115,113,131,143,112,80,94,172,316,402,389,341,398,331,560,538,639,490,494,2443,438,410,416,586,517,521,468,530,654,821,661,673,722,761,813,939,970,942,882,857,868,918,1076,1186,1179,1168,1051,1001,1287,1146,1154,1769,1424,1070,1311,1271,1452,1652,1666,1618,1411,1162,1295,1502,1501,1550,1704,1826,2037,1819,1708
Ukraine,UKR,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/ua/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,2,2,3,6,3,3,3,0,0,7,10,16,18,10,8,22,24,43,60,29,72,12,8,57,80,278,0,58,24,128,111,135,175,85,50,71,256,222,299,310,203,151,228,85,343,427,330,433,210,160,356,323,272,358,344,179,126,341,420,444,495,377,227,515,408,377,630,347,450,248,144,235,365,385,433,414,107,175,283,431,516,587,386,104,133,327,471,356,562,423,235,94,113,452,511,541,611,224,331,508,942,694,1028,879,458,385,665,984,817,853,804,357,561,789,990,859,897,641,312,317,650,671,804,618,571,239,342,752,935,1028,557,637,329,388,590,771,594,610,658,400,346,816,850,728,683,689,510,294,395,670,822,902,1105,619,387,742,1039,885,1000,1063,605,390,963,1243,1197,1177,1415,553,657,1331,1559,1655,1637,1398,767,693,1796,1840,1857,1700,1818,1037,575,1910,2165,2127,2207,2184,1415,1204,2244,2758,2397,2507,1989,968,911,2259,2264,1053,2405,2312,1305,1135,3207,2835,2807,2771,2325,1822,1060,3128
Uganda,UGA,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ug/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,4,8,0,2,6,10,0,7,1,0,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,2,0,0,1,0,0,0,3,0,0,0,10,0,0,0,0,14,7,15,1,42,0,58,21,59,52,69,66,6,0,86,53,68,18,14,30,0,33,14,11,18,10,2,19,23,1,4,8,4,30,14,20,5,7,20,10,9,0,0,48,-113,0,13,4,7,0,4,3,39,0,0,17,0,25,3,29,0,11,2,0,22,1,1,2,1,0,0,23,0,23,6,5,0,0,49,19,1,0,20,0,0,0,201,39,4,32,0,0,177,76,59,122,0,0,258,61,16,71,85,55,37,35,115,47,183,265,385,36,0,386,0,227,170,40,76,190,342,379,131,193,76,165,87,0,238,184,194,176,0,91,0,74,88,56,59,12,70,0,49
Turks and Caicos Islands,TCA,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/tc/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,4,0,2,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,6,2,1,0,0,1,0,46,0,0,0,0,0,0,0,46,0,0,52,18,0,2,1,43,0,0,0,2,4,0,0,262,0,25,4,4,2,5,0,0,9,7,14,15,3,0,11,11,3,3,3,0,5,0,0,0,15,1,0,0,0,1,0,0,1,-1,11,5,0,0,0,0,0,0,0,0
Turkey,TUR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/tr/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,16,28,35,57,81,90,82,69,302,256,284,256,264,296,281,542,481,511,842,875,1415,1542,1822,1523,1454,1488,1559,2014,3246,3845,3558,4651,5018,5231,4846,4922,4451,4892,5015,5119,4917,4782,3412,3084,3211,3089,3109,2826,2315,2103,2004,1825,1615,1318,1092,1003,1121,1491,1092,1321,1492,1286,1576,1594,1021,989,974,974,931,926,1622,1922,2647,3411,3218,2241,1021,1242,985,1330,947,1015,1261,1382,1494,1312,1412,1293,1315,1386,1472,1492,1984,1413,1214,1302,2311,1543,1313,1214,1188,2315,2297,2219,2879,1493,1334,1298,1156,1049,1013,1087,1014,1179,997,992,1009,1203,1151,1009,1103,1010,982,1092,996,982,996,981,978,1003,994,1015,1040,1028,1082,1103,1211,1185,934,968,923,992,997,1002,942,1002,882,772,801,795,743,887,1002,995,1017,1003,1027,1087,1003,947,1211,1021,984,1013,1047,1093,943,1219,1117,1207,1102,1225,1202,1342,1143,1060,1312,1116,1202,1261,1027,1241,1318,1232,1116,1422,1452,1245,1402,1506,1211,1182,1320,1229,1355,1398,1402,1391,1212,1301,1314,1396,1311,1419,1401,1504,1424,1512,1507,1581,1493,1573,1297,1618,1511
Tunisia,TUN,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/tn/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,105,0,42,0,4,13,9,63,0,15,11,11,7,5,78,76,109,9,38,22,40,27,13,19,11,32,5,9,3,7,36,21,20,11,3,2,10,0,9,8,4,10,4,1,0,3,1,8,5,0,0,1,6,6,0,3,1,3,2,2,8,3,3,0,3,0,0,0,2,4,0,2,7,1,6,1,2,1,0,1,5,12,9,0,6,5,4,2,2,0,2,2,4,5,10,6,9,9,15,11,10,9,8,22,4,4,2,6,8,10,8,4,2,7,6,24,18,7,31,4,8,25,2,23,14,9,11,2,20,28,18,14,26,11,51,4,53,18,2,51,36,74,0,0,94,35,0,184,87,47,33,0,24,20,0,0,0,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/tt/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1,2,1,0,1,0,1,6,9,11,0,5,1,5,0,12,1,11,5,5,6,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,22,3,0,0,13,14,0,436,266,-222,4,9,6,9,7,10,7,10,9,6,6,7,4,6,15,11,12,659,117,109,58,49,69,89,87,75,63,49,41,179,106,69,100,73,41,41,67,59,66,74,71,0,82,64,85,50,43,39,68,44,62,64,54,69,73,67,41,60
Togo,TGO,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/tg/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,3,3,0,0,1,1,0,4,0,3,3,10,3,1,3,1,3,0,3,0,3,0,0,1,1,1,1,0,1,7,0,3,8,0,2,2,0,3,4,0,0,3,5,2,1,3,8,3,12,8,20,16,6,14,5,4,5,4,15,6,3,1,0,8,3,9,5,6,8,12,0,8,45,9,0,8,5,9,5,4,8,2,1,1,5,0,1,12,10,0,8,15,3,17,8,8,11,0,19,4,11,6,9,3,2,3,3,6,18,6,1,2,12,8,5,0,14,15,6,13,3,10,17,7,13,11,8,0,23,30,9,15,30,7,15,10,7,3,13,12,7,4,5,27,0,35,9,6,9,30,20,16,8,15,12,8,13,17,1,21,23,1,14,15,11,13,8,8,10,5,16,7,10,5,7,11,6,5,7,5,12,10,17,11,7,9,7,7,11,13,4,4,8,16,11,17,14,10,14,6,13,12,5,9,8,4
Timor-Leste,TLS,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/tl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,10,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thailand,THA,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/th/flat/64.png,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,1,0,0,0,2,0,4,0,1,0,0,6,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,6,1,0,0,0,2,0,8,18,18,9,0,0,132,113,163,0,107,62,119,0,95,0,52,73,122,83,70,117,92,96,96,98,141,71,109,244,78,117,0,47,15,43,13,19,35,13,7,1,7,14,11,12,3,7,2,2,46,6,4,1,1,1,0,31,9,13,6,5,7,1,2,14,0,16,2,2,1,2,0,3,0,1,1,0,8,6,0,0,0,0,6,3,1,11,10,0,4,1,15,0,2,13,0,0,3,3,0,7,0,5,1,2,0,11,2,1,0,2,1,1,3,1,0,0,0,9,0,2,0,2,0,2,0,0,0,14,10,7,0,0,2,4,0,2,1,9,3,6,0,4,20,1,0,5,0,19,1,1,1,8,0,8,0,5,0,10,22,0,3,0,0,4,0,3,2,24,2,0,0,0,0,4,9,3,0,12,0,3,2,8,7,2,5,0,3,4,5,5,2,2,2,0,1,48,2,4,6,3,3,0,0,10,11,3,7,3,4,19,4,11,1,0,21,10
Tanzania,TZA,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/tz/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,37,0,0,0,0,119,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,TJK,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/tj/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,-171,0,619,134,78,94,22,158,99,95,96,139,85,128,130,54,90,92,90,90,52,132,115,96,130,121,94,121,76,62,68,64,101,44,70,85,73,64,60,57,58,0,121,63,0,119,49,56,51,46,56,48,61,52,50,54,51,48,52,46,49,51,54,58,52,58,55,64,58,37,38,48,42,40,43,41,39,43,44,41,0,0,130,39,43,45,36,38,40,42,38,36,35,34,32,36,34,37,35,32,30,33,0,67,37,34,35,33,34,32,35,34,33,31,33,35,34,37,43,45,47,38,40,42,44,47,45,52,45,44,45,53,48,41,45,44,46,42,45,43,39,38,45,47,52,45,74,68,72,76,64,54,52,54,51,56,58,54,53,62,58
Taiwan,TWN,Asia,Eastern Asia,,.,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,3,0,0,0,0,0,1,2,2,0,3,0,0,0,0,2,0,4,0,2,0,0,1,0,0,0,1,0,9,0,0,6,5,0,0,7,0,4,6,24,8,10,0,15,0,31,11,12,11,14,14,19,17,11,11,6,9,17,4,11,2,0,8,2,0,5,8,8,6,5,2,4,3,8,4,2,6,3,0,0,0,10,3,3,1,1,3,1,0,1,2,4,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,0,0,2,2,0,2,0,5,0,0,0
Syria,SYR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/sy/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,5,2,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,3,0,4,3,0,0,5,0,4,0,6,0,0,3,3,4,0,0,0,0,5,0,0,11,0,2,6,0,0,0,3,5,3,10,0,3,0,0,0,0,0,0,0,10,2,2,0,4,0,0,10,6,5,9,10,7,9,10,10,9,0,8,0,19,12,15,13,15,0,20,15,18,21,0,10,8,5,9,8,0,20,15,15,15,15,14,14,17,19,15,15,15,15,17,15,20,17,17,15,14,16,20,17,15,15,15,16,13,18,14,15,14,14,17,20,15,15,15,20,14,12,14,15,14,13,13,12,13,15,15,14,23,36,25,35,33,25,36,31,38,34,37,31,33,26,37,30,31,35,33
Switzerland,CHE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/ch/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,116,0,0,0,0,1399,0,65,228,0,1144,1046,833,1569,0,1641,648,1096,800,500,1000,600,1000,0,1700,500,500,700,700,800,800,500,700,400,300,500,400,400,0,800,500,300,300,700,200,300,200,200,300,200,200,0,300,0,0,300,100,100,100,100,100,0,100,100,100,0,100,0,0,100,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,200,0,100,0,0,400,0,0,200,0,0,0,200,200,100,100,0,0,200,200,0,100,0,0,0,300,400,100,0,300,0,200,300,100,0,200,0,400,0,200,300,0,0,400,0,0,400,600,300,200,200,0,0,600,0,600,0,400,0,0,400,400,700,300,0,0,600,0,0,0,1600,0,500,0,0,100,0,0,0,2600,500,0,0,0,1500,0,1100,0,0,0,1100,300,0,700,0,100,0,2800,1200,0,1100,100,0,0,5900,1000
Sweden,SWE,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/se/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/sr/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,32,26,0,22,22,5,10,8,18,10,15,10,15,9,16,23,90,29,22,25,14,0,31,17,30,8,19,10,17,29,49,34,35,30,49,37,35,40,38,0,77,81,33,33,51,49,119,59,53,77,39,38,77,41,64,96,46,102,58,31,156,115,61,129,70,60,45,30,78,20,82,67,31,101,46,48,60,68,50,51,27,84,41,41,62,85,61,93,71,120,103,105,37,16,19,18,18,24,41,6,9,19,7,13,8,18,14,11,15,13,22,14,15,17,8,16,21,14,15,8,15,20,12,4,15,6,16,5,2
Sudan,SDN,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/sd/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,4,2,0,5,1,1,10,1,7,7,6,0,9,9,10,12,10,17,30,13,11,25,0,7,17,0,25,39,0,23,63,52,34,45,0,246,0,67,456,151,99,103,86,114,99,90,0,45,68,75,76,138,140,54,110,100,146,0,120,239,0,135,239,0,107,208,0,0,0,0,592,0,18,49,0,226,135,40,126,77,64,0,62,176,22,0,0,36,70,0,0,128,0,20,35,0,49,62,0,0,118,18,0,0,57,0,0,49,0,23,0,16,0,23,20,15,10,35,13,31,27,20,16,5,41,19,0,37,9,9,0,0,0,0,0,0,113,5,0,0,0,0,1,0,26,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Martin,MAF,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/mf/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,2,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,99,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,42,0,0,0,0,0,66
